F0,F1,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
0.8785139723483942,-1.3693573759659926e-16,-0.06021009541730238,-8.741333194287941,-13.290013208014527,18.06433755366503,-8.861969596795275
0.8785139723661679,-1.3855896475819874e-16,0.0030642534897080687,-3.4281209040274803,-12.809218987696323,11.677043713422915,-10.038621239424712
0.8785139724459451,-1.4052380285180287e-16,-0.10243289943118428,-6.7349585605612905,-16.163672977286087,5.149462930751722,-15.08692430405324
0.8785139725198587,-1.4259194993278268e-16,0.08185648387012101,-8.571666859690076,-10.089628715921476,1.544915743695634,-9.948227933738401
0.8785139724879776,-1.413202241225951e-16,0.11442721214962415,-6.396201502320027,-13.944722157914924,19.52128769354483,-9.138612961760373
0.8785139724495256,-1.4037555782587581e-16,-0.05551399779181887,-5.311374180473053,-19.413809568829443,8.026008355589981,-17.59062297787612
0.8785139724024467,-1.3923055944862717e-16,0.09797330984150698,-8.626216844780494,-17.675194414582638,11.30211783180932,-15.001886593302846
0.8785139724289988,-1.394598080901596e-16,-0.025995000202651886,-9.001497238574844,-9.979225974990683,4.41342472039733,-9.093472661801743
0.8785139724299585,-1.4010718911592956e-16,0.12067113187897371,-4.415887721321624,-13.268985239109607,18.90209152298388,-8.623551934329168
0.8785139724992731,-1.415682704134278e-16,0.02768793851044138,-3.30531029484324,-17.235818411309236,8.309748260414056,-15.339003842190753
0.878513972406175,-1.4030274600998935e-16,0.07251392959513003,-4.658301091297822,-13.230420333251818,14.75429347831321,-9.661303678594543
0.878513972395653,-1.3957966113518828e-16,0.01870245317817898,-6.803149558321076,-19.279350357221677,9.294711000979799,-17.126946729522107
0.8785139724324551,-1.4064362244130475e-16,0.16479664294126395,-4.541273546526435,-12.88396074631499,7.784222536434861,-11.12351542196087
0.8785139724122658,-1.4020171104473766e-16,0.049783087957822936,-9.417797967690543,-15.975413141525618,0.12935702153513284,-16.2013372400334
0.8785139725075115,-1.4247394327873775e-16,0.017375913276607147,-7.988406794681228,-10.28133165475555,5.524345191314123,-9.107304373805157
0.8785139724236583,-1.4069861242616743e-16,0.11359445852658978,-6.56252666280783,-13.86192841164042,16.27207990627204,-9.898959697131287
0.8785139723457934,-1.3759340742287961e-16,0.06187494559570306,-5.543921876905248,-13.743339778511988,17.028610681193125,-9.58405806597144
0.8785139724958425,-1.417033378101677e-16,0.007383595487688188,-5.6575113620496555,-17.272943688861297,19.823414820417405,-12.388435194186261
0.8785139724449035,-1.4055351715748472e-16,0.1959424174873523,-6.717580059773197,-12.41783747118759,6.57792564846693,-10.970415445347205
0.8785139723792291,-1.3845884091820685e-16,0.12099298447300733,-9.192597980401555,-13.551876386442366,15.25728883448119,-9.852236916800445
0.8785139724391444,-1.4082923923647142e-16,0.14823536088076406,-5.710341597365244,-16.23701799161652,7.770745703294479,-14.480069785430569
0.8785139723934213,-1.395276155389482e-16,0.053599216401832184,-7.365658861000234,-14.62470147332027,9.923970225128238,-12.309010681467477
0.8785139724363696,-1.403346731333735e-16,0.19230500014891128,-8.328094749242409,-13.622601835406549,10.240931861497787,-11.224662321942741
0.8785139724300879,-1.4015192881299216e-16,0.1866906583974277,-4.233239147148845,-17.45547208700173,10.073294587914862,-15.101032952967048
0.8785139724777337,-1.4166195963497228e-16,0.12229814055362853,-8.479731634994408,-13.586298592941219,3.2468996823650516,-13.003248137436708
0.8785139724407538,-1.3974700103057235e-16,0.06822476798944321,-6.274088157087501,-10.061642252299192,4.462029859645607,-9.163276338378234
0.8785139724555019,-1.411913755711344e-16,0.1264336821324079,-3.6506833090694544,-18.680537318644646,6.300754526554176,-17.30503873030897
0.8785139724359322,-1.405608830509815e-16,-0.05981631624798833,-6.876872202013343,-17.518175007318334,7.433113440061131,-15.84883936631109
0.8785139724207105,-1.3973969496916847e-16,0.03306532409836582,-6.761129613163508,-11.11177919897724,10.60384497595196,-8.619666964607468
0.8785139723581413,-1.3756999070738665e-16,0.09731442330329254,-4.851771496352557,-10.760467138226145,7.543972556316599,-9.062364543920149
0.8785139724587843,-1.4018794137733052e-16,0.0786504274535158,-5.753310461678164,-10.669011894390637,5.396641477660018,-9.528122589737107
0.8785139723661651,-1.373306828045625e-16,0.012934948442454353,-9.403321128386452,-10.001233491450536,3.559404214784854,-9.33709089311266
0.8785139724782116,-1.4103940345917095e-16,-0.08917195596325445,-3.292963912350535,-14.263201362242853,1.4367360007565186,-14.149872259846845
