F0,F1,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
2.4718715390089616,-9.322549500050635e-14,-0.19607750505905575,-6.310142673595783,-10.087329156573166,4.820888988768488,-9.162213396865138
2.4718715389195163,-9.322127883802254e-14,0.03366070245303776,-5.580779798222472,-13.482595522379246,17.85764238267577,-9.401013805250667
2.471871538756988,-9.32162760703306e-14,0.015402620803441458,-5.889168428910718,-12.646703239710408,12.71344477507581,-9.810637498531953
2.4718715388702055,-9.321856427708549e-14,-0.18981997937230122,-8.62584707072999,-10.932457169175885,8.59169032827141,-9.094352899161343
2.471871538659131,-9.321041744653577e-14,-0.006659893053475141,-6.049631033494125,-10.928838583956786,9.662995689181052,-8.831349266182288
2.471871538952098,-9.322292719469017e-14,-0.11217047681017589,-8.05610345529034,-9.740493255068374,3.902951795818002,-9.037628957288934
2.4718715388007473,-9.321623660954594e-14,0.056501890576283076,-7.902831144124621,-12.990677728354221,16.247530898676526,-9.298937096144122
2.471871538910283,-9.322007598457572e-14,0.05610991508010432,-7.501684801751427,-13.3049043577686,13.490921291796642,-10.280595571441332
2.471871538888055,-9.321776117407198e-14,-0.1537369343056988,-5.20070065320419,-10.544577588239365,4.339618677318036,-9.735987263086269
2.471871538977465,-9.322274499999277e-14,0.004009404329568422,-5.707601302568824,-16.976908353422154,2.8149296872012646,-16.537476571622857
2.471871538770174,-9.321586332256397e-14,-0.0841489825221915,-7.364620601419912,-10.046994855727384,1.3768264822990544,-9.955757418975118
2.4718715390191304,-9.32246128502299e-14,-0.1720967660203372,-4.949357673151546,-10.179659078821699,3.636185764479939,-9.541384320406276
2.4718715387126977,-9.32134227577696e-14,0.011891193347170592,-9.840108479560234,-13.200214902732517,18.21084202161383,-9.033116293261537
2.471871538695415,-9.321372769441385e-14,-0.018675223842236077,-5.005255573518422,-11.233163350758074,8.739148605240933,-9.359356400994162
2.4718715389289163,-9.322047780455114e-14,0.016391046580613633,-7.374561983107914,-10.936664612082357,3.0085645940804033,-10.450349839306337
2.47187153859645,-9.320793071361874e-14,-0.11109091404598859,-6.159361011126638,-10.099388077801274,5.557096125967869,-8.996021437987933
2.471871538788088,-9.321691673734352e-14,0.005057840401230251,-7.287201804953769,-12.761338149766313,15.143195368162505,-9.336979848287926
