F0,F1,F2,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
2.6672304409831282,-9.807904843070273e-15,-3.193797238536008e-24,0.3436836854575851,-4.015135086620672,-10.094545770904514,3.813318996072912,-9.316903675764967
2.6672304413523866,-9.800263395397396e-15,-3.9847308438503374e-24,0.18866473329655964,-3.913892306605627,-9.941391345023096,5.123162720943254,-8.801689483488271
2.6672304409653287,-9.811642073136594e-15,-3.1175252576366463e-24,0.33538959099595433,-4.0497133283304105,-10.00567380233244,7.275404376844796,-8.271061192006545
2.667230441560315,-9.788275316487906e-15,-4.578063853433935e-24,0.33673715333834253,-4.0352914306872405,-10.432919160701308,10.535566483834451,-7.797150551033386
2.667230440845152,-9.819037755043618e-15,-2.7120667687251233e-24,0.2993117605321647,-3.964180971815317,-10.447383173715636,6.403195890660129,-8.953861614757153
2.667230441465454,-9.795932502108952e-15,-4.248685036791368e-24,0.4360052907270733,-4.210425737794546,-10.660900422318852,10.174250158233667,-8.125004875336153
2.667230441171831,-9.803803316617041e-15,-3.5969389416541396e-24,0.22497832975226406,-3.901014162036917,-10.856398908572105,13.287551440317893,-7.459941820157342
2.6672304415980124,-9.790235423312694e-15,-4.585944720891975e-24,0.4439784039447796,-4.218705714217802,-10.393285122098229,7.41335803252781,-8.620540124372523
2.667230440780123,-9.816123143788782e-15,-2.6994748225452386e-24,0.4468492656260774,-4.307561263148378,-10.544718119823077,6.824791643091723,-8.93466139201937
2.667230440951304,-9.80962949989863e-15,-3.099635311395748e-24,0.42330427861150577,-4.278387939484215,-10.349962195011312,5.37895304611554,-9.139556184867295
2.6672304409857333,-9.81383153755675e-15,-3.095025151150468e-24,0.25461952272299504,-3.942355657954871,-9.987668982337354,4.4166913055509385,-9.04324604665088
2.6672304409538783,-9.81085432496321e-15,-3.0839884470601142e-24,0.3581747096408783,-4.050157684225676,-10.379514766118328,9.755445381122872,-7.959382922001
2.6672304412447745,-9.807610660158439e-15,-3.627919852572429e-24,0.4191291658163525,-4.175736961267643,-10.167694725184234,6.793947647776579,-8.566163724172554
2.66723044181308,-9.77862031292603e-15,-5.213999763666967e-24,0.3173042288381578,-3.938706996287382,-10.034379231841372,6.735555620189047,-8.448988632517521
2.667230441085463,-9.80724562446014e-15,-3.41469840413875e-24,0.35673090528428775,-3.9770430398090717,-10.20461247058256,7.724969685083238,-8.345733501308887
2.667230441217501,-9.798340676544712e-15,-3.794375236922075e-24,0.18361430267830947,-3.783994827615163,-10.079278945048161,4.6010684136273055,-9.083891507710641
2.6672304407099072,-9.807659908528017e-15,-2.794213359177498e-24,0.23258352183000275,-3.9145052628582437,-10.053554062508413,6.168991439405865,-8.624770004138597
2.667230441435527,-9.792282439952611e-15,-4.254251728777838e-24,0.18405466719086272,-3.8237397526554826,-10.09901349614249,6.119620629991952,-8.683876244169305
2.667230441334803,-9.795473408962013e-15,-4.026012008537872e-24,0.42740266671573557,-4.169724309981977,-10.065912982714707,5.9152168687142055,-8.707275889236278
2.6672304417931927,-9.779681008851615e-15,-5.1339204112101565e-24,0.3771823217307959,-4.045971017243628,-10.114844894293388,5.706419764427189,-8.81392234291398
2.667230440508223,-9.829331338534176e-15,-1.9523872216747628e-24,0.2884289462712213,-3.949306600772678,-10.139901979878513,6.675029192921026,-8.571241761211002
2.667230441466136,-9.79010752943696e-15,-4.416624966058165e-24,0.3553200171042814,-3.9991843669206517,-10.15021300253775,4.572765415138836,-9.162648923686783
2.667230441213013,-9.804787211475327e-15,-3.634920028643862e-24,0.3396507542442402,-3.9066040417208727,-10.685574795609599,9.443338633194836,-8.351713774568054
2.6672304409847998,-9.806930797374969e-15,-3.2415787180516393e-24,0.2792906144304146,-3.897155201026094,-10.777074358656332,7.34327842750417,-9.02370037820709
2.6672304411575003,-9.805638038316576e-15,-3.5237695666573935e-24,0.2308339269051911,-3.881855095407941,-11.083146566621847,13.170711581721292,-7.718985706456244
2.6672304417724453,-9.784503298476265e-15,-4.978839225488319e-24,0.2187411152303147,-3.9213620013697117,-10.038869925107464,5.874433924333024,-8.691505827815678
2.6672304408563203,-9.816520077443726e-15,-2.7934346803094424e-24,0.10269894222235787,-3.8333587902298207,-10.94453975265127,9.63912357913599,-8.556560938436968
2.6672304412434076,-9.800485330045173e-15,-3.8076254749746215e-24,0.15264000177488213,-3.775640173082703,-10.280251886095256,6.973505095839374,-8.629088607228
2.667230440985936,-9.806918993669532e-15,-3.219271716167493e-24,0.032961416547758304,-3.7749495397729174,-10.682879955258018,8.849057730169527,-8.51328677841584
2.6672304409883707,-9.813592621496073e-15,-3.0814398082322886e-24,0.2696728794256047,-3.9311117951379284,-10.794763164830282,10.739535255905114,-8.102614633981194
2.66723044129292,-9.793531294113127e-15,-4.0188894222133234e-24,0.38724638154765545,-4.153683618967465,-9.896160354330704,5.013749681515717,-8.786701840718663
2.667230440510551,-9.822894371411383e-15,-2.1083705202069705e-24,0.20064196643158505,-3.9100199573281165,-10.21485210606373,7.572644874552916,-8.39807791942149
2.667230441318237,-9.793828740876983e-15,-4.09284448983912e-24,0.4174106368554229,-4.21663679487628,-10.299274642007443,6.0662104022797125,-8.898900750121756
2.6672304408611516,-9.807450857780247e-15,-3.004864310008079e-24,0.21956598244558423,-3.8715038397992085,-10.112646749487427,7.465638982970175,-8.325450540258638
2.667230441258939,-9.79801860040092e-15,-3.89164422614965e-24,0.442484128671935,-4.083306547191596,-10.146365637402955,5.572223955727226,-8.882536750119959
2.667230441156485,-9.808000756179464e-15,-3.464701620839563e-24,0.3732002426722927,-4.005530174877664,-10.546700370752719,9.213873020481739,-8.276266966729287
2.6672304406912786,-9.80878728416225e-15,-2.744326383270593e-24,0.2516094862341778,-3.935546531867783,-9.968761344571375,5.228964514433941,-8.799814335765847
2.6672304409315233,-9.807434653738286e-15,-3.1456853957710417e-24,0.33270317187461096,-3.9565520201951525,-10.529181300799614,5.637779653468492,-9.247231869699506
2.667230440923298,-9.810362378721174e-15,-3.0716933752802857e-24,0.19232504268114692,-3.816417579569417,-10.6257253288228,7.225116433992582,-8.905013033851985
