F0,F1,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
0.9535446821470035,-1.024796639072731e-14,-0.01081582576882012,-3.404549798867083,-10.65287790242717,6.947890950214749,-9.180760534926272
0.9535446821389371,-1.0247854483576557e-14,0.02278016074506417,-6.854272582824915,-11.855737322245911,15.667951608511201,-8.225383892889166
0.9535446821327621,-1.02475893912873e-14,-0.08935947874162031,-8.958807554151903,-9.4897345483742,4.180789094745823,-8.70248156947355
0.9535446820694352,-1.0244806311130375e-14,-0.008958169065675481,-4.716254024181932,-9.728219053304718,7.0212251408134305,-8.237951296612835
0.9535446821136312,-1.0246230869559419e-14,-0.024900524573031824,-8.157190253035473,-11.73388657421098,8.979223198552862,-9.75900957191294
0.9535446820365474,-1.024290629559756e-14,-0.016458049397014007,-7.475980285654622,-9.821801752607497,6.7170571705750834,-8.406816302765776
0.9535446820346755,-1.024319283830883e-14,0.013448109134808206,-9.966054522394352,-13.223126756765488,19.24639513715164,-8.707099916240606
0.9535446821323513,-1.0247088802129305e-14,0.007970450651971772,-9.653899901005573,-11.572344305382755,11.96863676314495,-8.857580229849138
0.9535446821208605,-1.02469535898832e-14,0.11060657373774152,-6.003383132650162,-11.446642153364715,9.944769863839188,-9.232790020722492
0.953544682083363,-1.0245406658967435e-14,0.12216916449110804,-5.8322469970716515,-13.390526706294583,16.24496032666248,-9.617362226382303
0.9535446820466181,-1.0243626160481632e-14,-0.047678158241909685,-6.960388760708981,-13.684034677125997,18.083975834352927,-9.455709419950837
0.9535446821071161,-1.0246422521275512e-14,-0.09598588513461481,-7.200096513996942,-11.978951502848993,12.92029850842666,-9.02864884818846
0.9535446820663034,-1.0244336030033386e-14,-0.0089363494914525,-6.437943104198073,-9.78151225672784,6.915787123428715,-8.317340663850342
0.9535446820712423,-1.0245228285987927e-14,0.044113402910411326,-6.446936079713545,-10.31417856518271,5.086401866719924,-9.302784239204138
0.9535446821177314,-1.0247518105218316e-14,-0.03218336021394852,-5.452710955451025,-9.724501827808965,2.0224789084723565,-9.47143582985028
0.9535446820996101,-1.024618733569401e-14,-0.03486349080951667,-5.672242725854911,-10.791118187598805,10.863137640154362,-8.349967813515565
0.9535446821345205,-1.0247357006750619e-14,0.006224654002126684,-7.74336845195558,-11.670157057144532,13.66931555260068,-8.53447087603536
0.9535446821364805,-1.0247629588618102e-14,-0.04268090103385591,-9.960409540573211,-9.85037676651685,5.446244467634217,-8.749920528205557
0.9535446821092106,-1.024685988417146e-14,-0.05574654896751663,-4.011758818682808,-9.427873694685875,2.742500304233004,-8.996600663252037
0.953544682081742,-1.0244872932266908e-14,0.04681824795450318,-4.015744052418881,-11.747940738160143,10.6363653547203,-9.362917052116348
0.9535446820775876,-1.0244852950752472e-14,-0.08795641259052345,-3.958974894394289,-12.426951723634748,15.126937759978178,-8.930500527716765
0.953544682094989,-1.0245991577229692e-14,0.0603409341580301,-3.796750903217796,-11.704930653068455,12.980765675525303,-8.739662228592275
0.9535446821273711,-1.024689628163425e-14,0.050366985449617374,-4.807724461033018,-10.658243298775504,7.0413550884349725,-9.162993331456594
0.9535446821011632,-1.0245680099136119e-14,0.03843987965548257,-8.29930861251459,-11.320171241062587,9.332625674265692,-9.25782627296469
0.9535446821045173,-1.024639918893e-14,0.04490783808202958,-9.456069925128713,-13.116771601868638,12.526797003408381,-10.263861519554148
0.9535446820885425,-1.0245383617286678e-14,-0.021066184371589136,-5.81172875658248,-9.668422803756828,5.1706087561519665,-8.636187069380938
0.9535446820752074,-1.0245263377785109e-14,-0.1126237994531436,-3.3899511300081198,-9.824405923728534,1.0261085855741965,-9.817943985776685
0.9535446820804317,-1.024488831891007e-14,0.06534087216635154,-5.803353211864976,-12.27655311019615,13.517968501769783,-9.178325689496862
0.9535446820693889,-1.0245142271877664e-14,0.03064750086477397,-6.3139452031435335,-10.030117360823542,1.010613606703499,-10.02749046754476
0.9535446820659161,-1.0244291439122067e-14,-0.031231084965030798,-8.389255398983371,-13.954137231941141,19.69226808908956,-9.327755759540736
0.9535446821194604,-1.0246788967074356e-14,-0.03003857090171813,-8.363400851927473,-12.238958644720466,17.02598711209723,-8.272488150130767
0.9535446820401878,-1.0243222890540275e-14,-0.05881553505602699,-7.212812077573343,-10.225260472550293,3.7362150671176404,-9.548040638623096
0.9535446821086179,-1.024637003492797e-14,0.06446762837919007,-5.041892135512849,-11.832117901032282,14.386216717100593,-8.51899695121676
0.9535446821256149,-1.0246984995716306e-14,0.03443819306080065,-9.362036576716687,-10.344765182161733,2.1158720674294025,-10.068584151924007
0.9535446821092911,-1.0246710549159885e-14,0.06637440511495374,-8.713657922558841,-9.963453542663617,3.771898942450131,-9.277401863456069
0.9535446820737571,-1.0245029435443884e-14,-0.09401179708565932,-8.763268829181085,-10.089128027182245,3.3505144445823616,-9.507370028356377
0.9535446821412963,-1.0248005727315595e-14,-0.008754791180390464,-5.726030423265896,-9.448570242507913,1.8175012832489446,-9.246236701577477
0.953544682054836,-1.0244186796187694e-14,0.051488448478692384,-7.894930552286995,-10.714451840773355,9.405448271923042,-8.634083103972362
