ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUyODM=,2024-04-30T17:50:08+00:00,LBAND,159.99681196261704,502.2930962080571,0.018359960716969652,59400.0,1.9461,75.911,291.071380615234,2.876,234.33,0.12,0.1386176215277778
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzg5OTg=,2024-11-20T04:25:20+00:00,LBAND,159.99677727102826,502.2916843142055,0.01473867916582099,59400.0,1.1184,59.077,346.93212890625,2.707,233.591,0.14,0.13172743055555555
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzczMjU=,2024-07-18T13:21:26+00:00,LBAND,161.54696971962636,502.32204787122765,0.016314159260568808,59400.0,1.3315,68.359,325.136535644531,2.872,233.98,0.11,0.16164679276315788
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI0MDg=,2022-10-29T07:20:20+00:00,LBAND,160.53504239252356,502.3252232280062,0.017360644675554576,59400.0,0.89,73.401,224.817581176758,2.108,234.207,0.15,0.1611842105263158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQ4ODg=,2024-03-31T20:01:14+00:00,LBAND,161.5469697196264,502.3141033028066,0.017646985825521586,59400.0,1.4411,72.479,312.626129150391,2.748,233.178,0.13,0.2513877467105263
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc3NzI=,2019-11-23T12:45:23+00:00,LBAND,826.5278779813085,502.2933000849539,0.005880321485195148,59400.0,1.4673,20.007,1374.96179199219,2.396,234.2,0.08,0.09764832657200812
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgxMjM=,2020-04-19T20:08:17+00:00,LBAND,186.772872373832,502.3230419580249,0.018375463990606196,59400.0,1.8814,73.084,337.183197021484,2.992,234.683,0.12,0.20680930397727273
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgyOTg=,2020-05-16T18:12:45+00:00,LBAND,162.99694295327123,502.3031585592068,0.015854778405008617,59400.0,1.1171,65.154,301.166900634766,2.582,233.973,0.13,0.16344572368421054
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg0Njc=,2020-06-13T15:16:43+00:00,LBAND,161.83609181308432,502.3056328823758,0.01390217632671516,59400.0,1.1131,56.58,330.178314208984,2.753,235.159,0.13,0.16324013157894737
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg3OTQ=,2020-08-08T11:01:28+00:00,LBAND,159.9968622056077,502.3117156125762,0.01191970797208851,59400.0,0.7151,49.696,357.140747070312,2.888,234.233,0.12,0.18739149305555555
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg2MzE=,2020-07-11T13:39:39+00:00,UHF,160.25222023529415,502.38434939064376,0.00915227820934783,59400.0,1.4502,66.476,389.643768310547,8.387,234.397,0.09,0.10444078947368421
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkxMDA=,2020-10-01T06:49:09+00:00,LBAND,160.53504239252356,502.31647026791467,0.017213817983578475,59400.0,1.5453,71.161,328.242034912109,2.828,234.922,0.13,0.1376439144736842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkzNjg=,2020-11-28T02:54:37+00:00,LBAND,161.5469697196264,502.28718277327664,0.020545304481132197,59400.0,1.6435,79.664,273.502807617188,2.531,234.972,0.13,0.16092722039473684
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkyMjQ=,2020-10-27T05:04:46+00:00,LBAND,161.47468919626192,502.29674151223855,0.02043045800477854,59400.0,1.8897,84.998,307.975708007812,2.514,234.658,0.13,0.1563013980263158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk1MDg=,2020-12-27T00:28:32+00:00,LBAND,159.9969160373834,502.3092355444541,0.020886827217226313,59400.0,1.6941,82.775,303.454376220703,2.583,234.311,0.14,0.17003038194444445
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk4MjE=,2021-02-19T21:09:11+00:00,LBAND,160.0000000000002,502.2686317671996,0.014002363333432868,59400.0,0.7844,54.398,287.758880615234,2.596,235.134,0.14,0.1533203125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzc0Nzg=,2024-08-02T11:37:40+00:00,LBAND,161.4746891962619,502.2872257589134,0.793452865292923,59400.0,4222.9839,3428.761,381.091003417969,2.432,232.922,0.12,0.0927734375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAyNjY=,2021-08-29T13:58:38+00:00,LBAND,161.4746891962619,502.29914920541376,0.02118891373710681,59400.0,1.9865,87.065,340.309722900391,2.576,233.534,0.12,0.18513569078947367
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAyMDU=,2021-08-02T16:28:57+00:00,LBAND,161.5469697196264,502.3141804375972,0.01678647026126621,59400.0,1.8659,67.543,389.389465332031,2.987,234.851,0.12,0.14134457236842105
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAzODc=,2021-10-31T10:00:39+00:00,LBAND,160.0000000000002,502.2416349415453,0.023729340588002242,59400.0,2.1902,98.098,266.66796875,2.558,233.733,0.15,0.11995442708333333
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA0NTI=,2021-12-02T07:49:10+00:00,LBAND,161.5469697196264,502.27289741235495,0.019550971619519672,59400.0,1.455,81.972,261.919921875,2.397,233.61,0.13,0.15234375
