ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc5OTU=,2020-03-29T03:43:27+00:00,LBAND,235.50994063551337,128.84968715426717,0.03258486486656123,59400.0,1.543,131.084,204.628463745117,1.344,143.756,0.22,0.18418666294642858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzEyOTY=,2022-05-15T22:02:37+00:00,LBAND,237.5368924112143,128.85924596441626,0.025959125619042168,59400.0,1.5379,107.608,277.001312255859,2.479,143.397,0.17,0.1987809806034483
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg4NTY=,2020-08-23T16:25:55+00:00,LBAND,235.49895536448537,128.88503789874503,0.026215853486872054,59400.0,1.5358,109.201,251.279830932617,1.741,142.276,0.19,0.16043526785714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM1NTM=,2023-04-12T00:17:34+00:00,LBAND,236.4755427289713,128.79369455457734,0.018990930878467604,59400.0,1.0728,77.349,329.886871337891,2.004,143.1,0.17,0.15984235491071427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgxODQ=,2020-05-07T23:31:34+00:00,LBAND,234.90647805607412,128.8380000795283,0.0235122780402666,59400.0,0.797,95.663,211.870986938477,1.479,143.202,0.23,0.16106305803571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY4MjU=,2024-07-09T22:06:59+00:00,LBAND,239.5026900934573,128.91734254574354,0.04123375176237338,59400.0,3.1266,169.194,291.204223632812,2.995,142.728,0.17,0.1732893318965517
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE1NDU=,2022-06-14T23:52:06+00:00,LBAND,237.57583312149467,128.86510221123436,0.019924735480713503,59400.0,1.2079,84.2,277.366485595703,1.806,142.856,0.16,0.16252790178571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQxMjI=,2021-05-03T23:00:49+00:00,LBAND,238.54684351401804,128.8539589211717,0.031257351054253146,59400.0,1.4509,128.645,218.974487304688,2.419,143.566,0.2,0.171630859375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI1NTA=,2022-11-14T13:43:45+00:00,LBAND,238.9989335327096,128.82900646089396,0.02021070618701578,59400.0,0.8196,84.964,231.092163085938,2.083,139.683,0.17,0.22262137276785715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIzNDQ=,2022-10-10T16:48:02+00:00,LBAND,237.9989592523358,128.85979794483526,0.026477466787214722,59400.0,1.4967,108.574,239.761138916016,1.913,142.431,0.18,0.20089285714285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIzMDA=,2022-10-08T12:32:08+00:00,LBAND,238.54684351401804,128.8722454248106,0.029680048858724224,59400.0,1.8792,121.772,265.597106933594,1.743,140.311,0.19,0.12350027901785714
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU0NTI=,2024-04-16T05:24:52+00:00,LBAND,239.57482945794328,128.85400475114764,0.02182772730572582,59400.0,1.3235,87.951,298.997650146484,1.944,141.892,0.16,0.16433189655172414
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQwNzY=,2020-12-12T08:20:19+00:00,LBAND,235.57109472897133,128.88406557849737,0.03681199444091445,59400.0,1.9621,151.781,252.588119506836,1.597,143.884,0.2,0.1552734375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI3NTE=,2022-12-16T11:37:50+00:00,LBAND,237.57580799999934,128.81724756718748,0.03283165820316527,59400.0,2.3135,132.132,285.7900390625,2.329,141.032,0.17,0.17728097098214285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkyNzE=,2020-11-16T13:11:04+00:00,LBAND,235.49895536448534,128.8762175072592,0.02521372944252301,59400.0,1.1732,102.06,244.384017944336,2.298,142.569,0.2,0.13936941964285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg1MTg=,2020-06-25T21:46:00+00:00,LBAND,235.80554766355075,128.87199631019874,0.014496120936192448,59400.0,0.4606,57.653,246.712432861328,1.645,142.863,0.17,0.13490513392857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM4NzQ=,2023-06-13T23:14:36+00:00,LBAND,238.47470414953204,128.84000322906584,0.02553775271074981,59400.0,1.5711,104.343,273.033874511719,2.377,142.943,0.15,0.18366109913793102
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE2OTg=,2022-07-05T18:42:12+00:00,LBAND,235.9992355887844,128.87597443432531,0.028272700413820483,59400.0,1.8086,116.811,262.945434570312,1.851,142.553,0.18,0.207275390625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE1MDA=,2022-06-05T20:49:21+00:00,LBAND,237.5368924112143,128.80657872198987,0.02247352446890891,59400.0,0.5385,93.837,289.291839599609,5.182,147.029,0.39,0.19056919642857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAwOTI=,2021-06-03T20:54:19+00:00,LBAND,236.99906631775636,128.8563354397921,0.029463938106865522,59400.0,1.6253,120.82,252.762603759766,1.542,142.553,0.2,0.18289620535714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc2NDc=,2019-09-29T12:45:02+00:00,LBAND,204.48969570093453,128.88703480044478,0.020079072151357177,59400.0,1.7816,77.789,423.167602539062,1.492,142.409,0.15,0.1934716235632184
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzYwMTc=,2024-05-21T02:13:08+00:00,LBAND,239.5026900934573,128.8000847015182,0.022648052783030156,59400.0,1.6496,90.347,370.646209716797,2.89,142.552,0.14,0.1330145474137931
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQxNDQ=,2021-08-29T15:12:15+00:00,LBAND,237.54771499065356,128.8545256340481,0.02747733929233221,59400.0,1.9677,111.083,285.995513916016,2.12,142.637,0.17,0.14013671875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY1MDA=,2024-06-18T23:31:23+00:00,LBAND,239.57482945794325,128.88333941630248,0.027837134455995886,59400.0,1.2114,112.872,291.974884033203,3.672,140.983,0.3,0.1564183728448276
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc4Mzc=,2020-01-03T04:23:33+00:00,LBAND,1113.4786416448596,128.85438431409483,0.018846941525789227,59400.0,7.1258,72.159,925.762878417969,1.35,143.125,0.12,0.2493909295352324
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkwMDI=,2020-09-19T14:34:11+00:00,LBAND,235.49895536448534,128.884246866257,0.03201903914029553,59400.0,2.1136,128.477,259.834716796875,1.724,141.931,0.18,0.15175083705357142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk4Njk=,2021-03-02T03:07:53+00:00,LBAND,235.49895536448534,128.86949350625326,0.02801598248259578,59400.0,1.5731,112.496,238.600357055664,1.707,142.958,0.21,0.10906110491071429
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk3MTk=,2021-02-07T08:50:35+00:00,LBAND,234.5611436261676,128.81887153337956,0.023059990013313773,59400.0,1.2458,94.006,266.936553955078,1.689,141.836,0.19,0.15984235491071427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk5NzA=,2021-04-07T00:52:19+00:00,LBAND,236.99907828037317,128.87412840812473,0.021837741458899402,59400.0,0.6319,89.297,195.138626098633,1.547,142.942,0.2,0.17424665178571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAyMTg=,2021-08-02T17:42:46+00:00,LBAND,236.47561211214887,128.85284847588247,0.022180255245217172,59400.0,1.3877,89.756,324.252075195312,1.919,142.178,0.18,0.13912527901785715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAxNTQ=,2021-07-04T18:56:46+00:00,LBAND,235.53788052336384,128.8699584209623,0.021165511514325126,59400.0,1.4434,86.872,307.939239501953,2.06,143.731,0.15,0.14522879464285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA1NzE=,2022-01-10T06:27:40+00:00,LBAND,238.54684351401806,128.8562574342711,0.0208807379338909,59400.0,1.3767,86.621,326.319976806641,2.537,142.476,0.15,0.18076508620689655
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA0MDE=,2021-10-31T11:14:16+00:00,LBAND,238.47470414953207,128.8771879777137,0.023847517583384274,59400.0,1.5151,98.238,294.788024902344,1.708,141.56,0.17,0.15276227678571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzEwMDE=,2022-03-21T05:30:58+00:00,LBAND,237.99915185046663,128.85723878854918,0.02917708100628253,59400.0,1.471,121.116,277.107238769531,3.188,143.09,0.2,0.15433175223214285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA5NTU=,2022-03-15T02:19:56+00:00,LBAND,238.54684351401804,128.8367763395898,0.026531491193566174,59400.0,1.9701,108.52,298.814270019531,1.834,143.199,0.16,0.16891163793103448
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA3NzA=,2022-02-10T04:16:52+00:00,LBAND,238.54684351401804,128.82142590128223,0.022573010278285024,59400.0,1.1023,90.054,281.248474121094,1.804,142.969,0.19,0.21063442887931033
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzEzNTM=,2022-05-19T02:35:04+00:00,LBAND,239.57482945794328,128.82859421989411,0.020894210897615336,59400.0,1.3407,86.398,302.307434082031,1.754,142.598,0.17,0.15579659598214285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzc2ODQ=,2024-08-10T20:33:41+00:00,LBAND,239.5026900934573,128.85248300656036,0.02803894573639981,59400.0,2.6232,112.199,335.161407470703,2.751,143.352,0.14,0.1515355603448276
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE3Mzk=,2022-07-14T21:50:30+00:00,LBAND,237.5758989158872,128.82910889496566,0.03805744265160894,59400.0,3.6852,156.755,318.186859130859,2.268,142.911,0.17,0.15813337053571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIxMDA=,2022-09-05T14:54:08+00:00,LBAND,238.54684351401804,128.7925846351198,0.023643106468044208,59400.0,1.2568,99.509,250.319046020508,1.889,142.176,0.19,0.1953125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIxNDg=,2022-09-11T17:57:57+00:00,LBAND,239.50269009345732,128.8796619797288,0.028089355713254254,59400.0,2.558,116.904,295.243927001953,1.614,142.153,0.15,0.2007341056034483
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI3MDI=,2022-12-10T08:22:24+00:00,LBAND,238.47470414953207,128.84921394865572,0.026737383899422203,59400.0,1.3864,111.161,251.354690551758,1.825,141.955,0.17,0.216796875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI5MDc=,2023-01-05T06:42:08+00:00,LBAND,238.54684351401804,128.9166639399563,0.02583665222257636,59400.0,1.4362,103.129,235.323043823242,1.568,141.284,0.17,0.140380859375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI5NTU=,2023-01-22T09:12:50+00:00,LBAND,237.99905375700868,128.87784843068695,0.028266323831235358,59400.0,1.9125,117.283,285.377655029297,2.111,141.692,0.17,0.18802315848214285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzMxMjM=,2023-02-13T04:27:39+00:00,LBAND,236.99895028037318,128.90994075358537,0.045117898348609374,59400.0,3.0197,184.269,282.846221923828,2.967,141.964,0.19,0.18178013392857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM0MDI=,2023-03-17T06:03:14+00:00,LBAND,237.998999925233,128.83898971203982,0.022571604253114847,59400.0,1.2845,97.113,272.040496826172,1.768,141.4,0.16,0.22712053571428573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM1OTc=,2023-04-13T03:53:42+00:00,LBAND,237.50373442990588,128.87575157444542,0.0222587968231691,59400.0,0.9276,91.694,248.48762512207,2.427,142.348,0.19,0.17759486607142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM3ODQ=,2023-05-15T03:22:00+00:00,LBAND,238.54684351401804,128.8872278072901,0.03680200609674676,59400.0,3.7018,154.473,297.503540039062,1.824,142.415,0.16,0.23011997767857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQwMDk=,2020-07-25T18:13:08+00:00,UHF,234.34218541176497,128.71991780290574,0.013601468931704844,59400.0,1.2352,108.11,217.448547363281,2.686,144.449,0.09,0.09566824776785714
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQxODA=,2022-01-16T10:45:01+00:00,LBAND,239.5026900934573,128.87107476957013,0.02635994334324877,59400.0,0.8035,109.958,270.307281494141,4.05,140.917,0.27,0.15422952586206898
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQxNjc=,2021-12-02T09:02:43+00:00,LBAND,236.9990160747657,128.87626126960862,0.02638190925846485,59400.0,1.8222,109.135,280.829956054688,1.875,141.618,0.16,0.140869140625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc4OTc=,2020-02-24T03:09:06+00:00,LBAND,235.49895536448534,128.83142834623413,0.023225688986626268,59400.0,1.1523,95.902,233.579330444336,1.733,143.482,0.17,0.17640904017857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQzMDA=,2022-08-11T20:00:12+00:00,LBAND,239.5026900934573,128.81292071709345,0.022781373506814858,59400.0,0.7765,94.111,276.274047851562,3.384,144.623,0.19,0.14705684267241378
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgzNTE=,2020-05-30T22:21:53+00:00,LBAND,235.80554766355075,128.84119567600666,0.0286554321515641,59400.0,1.5617,115.252,245.560180664062,1.885,142.588,0.17,0.18603515625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE5MDQ=,2022-08-05T17:26:34+00:00,LBAND,237.99910399999933,128.85248222616073,0.021984832687033256,59400.0,1.1559,93.782,282.163757324219,2.382,141.9,0.17,0.21316964285714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQ0MTI=,2023-03-12T02:27:11+00:00,LBAND,237.54763842990587,128.86958963169465,0.02568366721231912,59400.0,1.6086,105.031,261.886566162109,2.29,142.456,0.17,0.14376395089285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk1NTQ=,2021-01-11T06:53:09+00:00,LBAND,234.9990017196255,128.92479586483478,0.03865549960834966,59400.0,2.9789,160.618,250.553939819336,1.726,143.095,0.19,0.16549246651785715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzgxMjY=,2023-11-13T14:12:29+00:00,LBAND,239.57482945794328,128.81012378703818,0.023295954780318096,59400.0,1.0566,95.599,254.205322265625,1.833,139.003,0.19,0.20595366379310345
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzY0NDE=,2023-10-10T16:54:07+00:00,LBAND,237.54782983177503,128.83900580031457,0.03550205994967846,59400.0,2.5057,146.821,244.540771484375,2.595,140.391,0.17,0.18300083705357142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzY0MzY=,2023-08-12T20:12:53+00:00,LBAND,239.5026900934573,128.7990276219554,0.029081142430533436,59400.0,1.6358,116.931,327.861999511719,3.597,142.852,0.19,0.2046403556034483
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzY0MzE=,2023-07-12T21:57:57+00:00,LBAND,239.5026900934573,128.86154459525068,0.026424928191729632,59400.0,0.8667,110.401,288.546661376953,4.098,141.445,0.32,0.1798558728448276
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzY0MjY=,2023-09-13T17:47:58+00:00,LBAND,237.5035167102797,128.83147254650757,0.027208691707673885,59400.0,1.3925,113.392,237.581115722656,1.899,143.121,0.19,0.18422154017857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDQ0MjU=,2023-12-14T11:52:59+00:00,LBAND,239.5026900934573,129.812,1.642,60292.491686,None,None,12.6758069992065,0.322,None,None,0.18356007543103448
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM4NTQ=,2024-02-26T06:57:57+00:00,LBAND,239.5026900934573,128.86311085288082,0.02498385433848265,59400.0,1.5439,104.318,249.961044311523,1.991,141.936,0.19,0.1909684806034483
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzExNDU=,2022-04-17T03:40:51+00:00,LBAND,239.57482945794328,128.8459182950255,0.026415957306031957,59400.0,2.0466,107.414,266.464447021484,2.007,142.438,0.17,0.14315059267241378
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQ2ODk=,2024-03-22T05:21:03+00:00,LBAND,238.57581099065354,128.87175311073375,0.025801895560990704,59400.0,1.4349,107.853,254.697174072266,2.065,141.997,0.16,0.27859933035714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI1MDU=,2022-11-12T10:12:11+00:00,LBAND,236.99901248598064,128.8331584985011,0.02508614626576583,59400.0,1.8517,102.693,312.526214599609,1.727,141.334,0.15,0.17442103794642858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkxNTA=,2020-10-17T16:15:24+00:00,LBAND,235.5710947289713,128.81913486849942,0.025581762609238928,59400.0,1.4498,104.955,247.180313110352,2.064,143.088,0.18,0.136474609375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAzNDA=,2021-09-30T14:18:43+00:00,LBAND,236.99892994392457,128.9050222625753,0.029344357835328776,59400.0,2.0154,120.799,300.971466064453,1.728,142.835,0.17,0.15314592633928573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzg1NDA=,2024-10-10T16:01:42+00:00,LBAND,237.50361599999934,128.84950978782751,0.029095373668621586,59400.0,1.8878,119.04,266.970123291016,2.179,139.147,0.17,0.18240792410714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzk3OTE=,2024-09-16T18:47:36+00:00,LBAND,239.50269009345726,128.80378176839451,0.023169902226230877,59400.0,1.3964,94.587,314.439331054688,2.302,141.392,0.15,0.14055524553571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODAyNDE=,2024-11-16T14:54:37+00:00,LBAND,239.5026900934573,128.85322345300395,0.9939682471342445,59400.0,2188.358,4544.699,220.886367797852,1.457,140.889,0.17,0.07273706896551724
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODA2NDg=,2024-12-18T12:24:55+00:00,LBAND,238.50360224298998,128.8500780414463,0.02467122947868609,59400.0,0.9858,102.768,233.933868408203,1.986,139.317,0.21,0.13330078125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODExNjQ=,2025-01-11T10:45:30+00:00,LBAND,237.99918893457877,128.8410173476586,0.024783842505075943,59400.0,1.3892,101.333,299.088165283203,1.999,140.412,0.16,0.14547293526785715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODE5NDU=,2025-02-10T08:24:34+00:00,LBAND,237.998924560747,128.77487545866228,0.026223969006007194,59400.0,1.1994,106.813,274.697174072266,2.437,142.426,0.18,0.1494140625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODI3MTM=,2025-03-20T05:56:02+00:00,LBAND,237.99913629906476,128.89193711581925,0.029018900855995074,59400.0,1.5558,116.816,257.117034912109,2.358,142.087,0.16,0.17961774553571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODM0NDg=,2025-04-24T03:29:37+00:00,LBAND,238.99910100934585,128.84097516604334,0.027206657057481494,59400.0,1.2562,108.977,237.879501342773,1.917,144.204,0.18,0.16462053571428573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODQxMzk=,2025-05-20T02:27:12+00:00,LBAND,239.49323484112156,-7.702365225108826,10.067077653998782,59400.0,503.3434,42739.184,74.4069366455078,3.296,130.289,0.51,0.12538364955357142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6ODQ0MDk=,2025-05-27T00:26:00+00:00,LBAND,239.49323484112156,128.8786772091316,0.020312692515825324,59400.0,1.0226,81.089,291.716552734375,2.134,143.312,0.17,0.18303571428571427
