ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM1MjU=,2021-01-25T19:31:59+00:00,LBAND,99.47191506542045,138.2480669600992,0.008810569271885872,59400.0,0.6653,36.843,190.587219238281,1.76,207.796,0.24,0.138916015625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM2NTg=,2021-02-19T17:48:00+00:00,LBAND,99.56149712149521,138.24300021774135,0.012050142855667242,59400.0,1.4947,51.105,207.453765869141,1.731,209.457,0.2,0.12411221590909091
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjIxNjg=,2020-04-19T16:10:09+00:00,LBAND,107.85679551401857,138.22056858120501,0.009276525190294217,59400.0,0.6839,38.16,192.633728027344,1.746,208.888,0.18,0.13126627604166666
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjIzMTQ=,2020-05-16T14:15:18+00:00,LBAND,101.83688134579428,138.2464509966197,0.00995848393367893,59400.0,0.8565,41.21,209.983947753906,1.718,209.408,0.21,0.14933268229166666
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI0Nzg=,2020-06-13T11:52:05+00:00,LBAND,98.99903760747651,138.2526268006151,0.012998675469608176,59400.0,1.536,55.789,193.44612121582,2.057,209.277,0.17,0.14106889204545456
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI3Mzg=,2020-08-08T07:37:07+00:00,LBAND,99.86607611214941,138.43068822319515,1.1484532476483993,59400.0,1920.5356,3356.648,56.6063003540039,4.943,207.597,0.17,0.2522194602272727
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI4ODI=,2020-09-05T05:52:45+00:00,LBAND,98.99889166355129,138.22514204076663,0.007774506059117057,59400.0,0.4363,32.372,193.94792175293,1.777,209.16,0.32,0.17338423295454544
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMwMTk=,2020-10-01T03:30:25+00:00,LBAND,99.56149712149524,138.23343735613682,0.006456014128662547,59400.0,0.4286,27.364,184.841949462891,1.912,207.589,0.18,0.22736150568181818
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjcwMDA=,2019-11-12T22:36:16+00:00,LBAND,503.9989855700933,138.2320775676352,0.00667475181315415,59400.0,1.1142,26.359,356.548614501953,0.737,209.1,0.22,0.1854988473360656
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjcxNjI=,2020-12-26T21:09:36+00:00,LBAND,99.56149712149522,138.2193633336493,0.00965126155146091,59400.0,0.7745,40.121,178.310073852539,1.814,208.994,0.21,0.15367542613636365
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI2MDQ=,2020-07-11T10:13:02+00:00,UHF,99.15636705882359,138.22583422659682,0.004387678143676448,59400.0,0.9473,39.312,207.287078857422,3.672,208.988,0.15,0.11588541666666667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMyNjI=,2020-11-27T23:31:59+00:00,LBAND,99.56149712149524,138.2669894447699,0.010201854377451957,59400.0,0.6686,42.909,142.879028320312,1.556,207.934,0.22,0.116943359375
