ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUyNDY=,2024-04-30T16:04:45+00:00,LBAND,119.47205981308396,95.71062314963268,0.027150577142824598,59400.0,1.0892,116.863,355.690307617188,3.656,-114.333,0.16,0.25509207589285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzg2Mzk=,2024-10-29T05:20:41+00:00,LBAND,118.52997383177555,95.70541872638624,0.05315336967385335,59400.0,0.9447,237.157,149.301559448242,1.671,-115.858,0.4,0.17698317307692307
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzYxNjM=,2024-05-28T15:27:19+00:00,LBAND,118.55060336448584,91.478,15.559,60458.646363,None,None,11.4776954650879,0.569,None,None,0.16413762019230768
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA4MjY=,2022-02-25T20:59:08+00:00,LBAND,119.5498467289718,95.66883216249911,0.0594217494519688,59400.0,1.125,219.875,204.315063476562,2.25,-113.784,0.27,0.14271763392857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE3NzQ=,2022-07-23T11:08:22+00:00,LBAND,119.54984672897181,95.74242553740952,0.022056540176708335,59400.0,0.5552,92.738,304.942321777344,2.17,-114.398,0.21,0.16859654017857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE5ODI=,2022-08-28T08:43:11+00:00,LBAND,118.55055312149518,95.73500966280828,0.08911732346673264,59400.0,1.27,294.648,145.190643310547,2.451,-110.089,0.32,0.15211838942307693
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgyNTU=,2020-05-16T14:32:16+00:00,LBAND,194.89079626168206,95.81378439490388,0.038281729848459914,59400.0,1.3044,155.829,291.604034423828,1.852,-115.374,0.24,0.1834663722826087
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkwNzU=,2020-10-01T04:23:31+00:00,LBAND,193.63756261682227,95.64481066690725,0.0770491845955994,59400.0,0.8385,272.71,120.597930908203,0.915,-113.145,0.62,0.14529551630434784
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQ4MDY=,2024-03-31T18:15:41+00:00,LBAND,119.54984672897181,25.144084539461666,12.135320801360429,59400.0,2664.6418,34175.627,1045.16491699219,49.202,-102.83,0.19,0.29115513392857145
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk0ODY=,2020-12-26T22:04:53+00:00,LBAND,193.5597757009344,95.65299163561046,0.027369341087793393,59400.0,0.8907,116.538,340.104248046875,2.591,-115.89,0.22,0.1893257472826087
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzMyMjM=,2023-02-27T22:23:48+00:00,LBAND,119.54984672897181,95.72114582975065,0.02150546630885171,59400.0,0.7487,74.624,420.186614990234,3.852,-113.578,0.15,0.28076171875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM3MjE=,2023-05-10T16:15:17+00:00,LBAND,119.47205981308397,95.96723241820554,0.23949963943446095,59400.0,5.6668,995.436,114.425453186035,2.075,-110.977,0.78,0.19782366071428573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc2MzQ=,2019-09-29T04:53:36+00:00,LBAND,204.53901637383186,95.73567880571187,0.02951766466942656,59400.0,0.941,117.091,307.397613525391,1.119,-114.094,0.28,0.18009159482758622
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc4MzM=,2020-01-04T19:54:45+00:00,LBAND,994.5540438130843,95.7031175450783,0.010078739364064188,59400.0,1.1231,41.931,1151.22131347656,1.378,-113.761,0.18,0.1405067283431455
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg3NzM=,2020-08-08T08:36:43+00:00,LBAND,193.8709233644858,95.72761658739755,0.02621211779844472,59400.0,0.8567,111.672,290.132629394531,2.366,-114.214,0.22,0.1593070652173913
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg2MTA=,2020-07-11T11:13:52+00:00,UHF,191.99851294117653,95.69568656623768,0.00986928298294763,59400.0,0.9556,84.448,448.8193359375,4.446,-114.763,0.19,0.12451171875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg5MzA=,2020-09-05T06:52:34+00:00,LBAND,193.55977570093444,95.85543895333431,0.08190324679146854,59400.0,0.8807,351.763,113.835227966309,1.682,-114.867,0.48,0.18049422554347827
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkzNDc=,2020-11-28T00:30:39+00:00,LBAND,191.99999999999983,95.69980820496869,0.04924758055563285,59400.0,1.3836,193.33,251.751037597656,2.058,-113.608,0.29,0.16783558238636365
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkyMTQ=,2020-10-27T02:40:41+00:00,LBAND,193.48198878504655,95.76481306584974,0.03326266532582113,59400.0,1.0327,139.941,320.470367431641,1.808,-112.507,0.22,0.17009171195652173
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk2NDc=,2021-01-25T20:30:31+00:00,LBAND,191.99999999999983,95.66404232797743,0.044725247109953216,59400.0,0.8523,186.121,188.264923095703,1.633,-113.739,0.34,0.1776455965909091
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk3OTY=,2021-02-19T18:44:52+00:00,LBAND,193.55977570093438,95.75352159463664,0.03853522304302183,59400.0,0.3661,169.34,157.097930908203,0.99,-113.564,0.39,0.1748046875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzc0Mzg=,2024-08-02T09:52:56+00:00,LBAND,119.5498467289718,95.87343890456987,1.3363942175101045,59400.0,209.3832,4965.946,88.9209823608398,0.78,-115.882,0.51,0.09840745192307693
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzExODA=,2022-04-24T18:02:22+00:00,LBAND,119.5498467289718,95.73335364662431,0.033579102164814835,59400.0,0.8122,117.546,358.877777099609,3.729,-115.158,0.27,0.16001674107142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE1Nzg=,2022-06-23T13:32:27+00:00,LBAND,119.47205981308396,95.54573820312356,1.627993675717597,59400.0,352.2768,6511.666,118.640724182129,1.095,-116.679,0.57,0.31675502232142855
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIzODA=,2022-10-29T05:34:49+00:00,LBAND,118.9992589158877,95.74390018815782,0.0685420194597771,59400.0,0.3263,285.484,83.1910171508789,0.812,-116.213,3.27,0.2032752403846154
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzcyNzg=,2024-07-18T11:36:15+00:00,LBAND,118.55050407476622,95.82854591389689,0.740408757099608,59400.0,481.1416,2715.15,304.213897705078,2.983,-115.342,0.24,0.16939603365384615
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI1ODI=,2022-11-25T02:51:01+00:00,LBAND,119.54984672897181,95.65774240222707,0.03293118304607697,59400.0,1.5089,150.774,312.103912353516,2.462,-114.988,0.18,0.21868024553571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI3ODc=,2022-12-24T02:23:37+00:00,LBAND,118.52997383177555,95.59784267073829,0.08545079388535291,59400.0,1.0778,341.176,117.788955688477,1.382,-112.516,0.59,0.1795372596153846
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzMyMTI=,2023-02-27T20:40:59+00:00,UHF,119.28765741176478,95.73417131778731,0.005368458790682164,59400.0,0.9746,53.832,813.099426269531,10.048,-115.012,0.05,0.11181640625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM0NTI=,2023-03-30T18:35:59+00:00,LBAND,118.5506607850466,95.71924464843485,0.022789086868064384,59400.0,0.7603,100.692,378.461212158203,2.744,-113.574,0.16,0.17472956730769232
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM2MzM=,2023-05-04T15:48:31+00:00,LBAND,118.55048852336434,95.66726226386682,0.08502539045743385,59400.0,0.5632,370.107,126.448890686035,4.626,-114.09,0.77,0.1865234375
