ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ5MDg=,2022-05-06T02:48:45+00:00,LBAND,159.51615521495327,252.63492190719316,0.021363097822476355,59400.0,0.6538,85.19,162.660568237305,2.246,273.69,0.21,0.2080592105263158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjcyNTY=,2022-01-10T07:22:42+00:00,LBAND,157.56555005607478,252.62689850933407,0.03573265107390022,59400.0,1.0554,144.438,148.574844360352,2.123,272.699,0.2,0.17323133680555555
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU1NTE=,2022-09-02T20:45:13+00:00,LBAND,158.99822414953272,252.5567156766057,0.02343925329002329,59400.0,0.6702,96.745,171.809295654297,2.474,274.718,0.2,0.185546875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU4MzU=,2024-05-10T01:42:51+00:00,LBAND,159.44391057943926,252.60070637699272,0.02355661855689233,59400.0,1.0113,96.195,196.662155151367,2.439,275.21,0.17,0.20446134868421054
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQxOTk=,2021-10-31T12:09:46+00:00,LBAND,156.44575820560746,252.67677543386023,0.019054212608945843,59400.0,0.3729,77.152,144.424652099609,2.051,273.268,0.31,0.12841796875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM5ODg=,2021-07-04T19:52:15+00:00,LBAND,156.5673294953271,252.56676148739527,0.021327047404464044,59400.0,0.6669,85.766,207.566436767578,2.616,274.882,0.18,0.1510959201388889
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI0MzY=,2020-06-04T22:41:44+00:00,LBAND,153.8810736448598,252.65911037125332,0.031592102888236,59400.0,1.0398,126.273,139.849227905273,2.099,275.004,0.19,0.1625434027777778
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ0NzE=,2022-02-05T09:28:00+00:00,LBAND,159.51615521495327,252.64270766230297,0.030326479485290617,59400.0,0.8002,122.76,148.559219360352,1.877,273.167,0.19,0.1828884548611111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjE5OTk=,2020-02-03T05:10:58+00:00,LBAND,666.5098192149534,252.61012073118746,0.008793476714902573,59400.0,0.7946,34.46,489.324401855469,1.438,275.262,0.18,0.14684083263246425
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYzNDI=,2023-01-31T10:37:03+00:00,LBAND,158.4456290093458,252.62619107403748,0.052057055907721986,59400.0,0.8198,215.855,105.111190795898,1.585,271.221,0.43,0.1274956597222222
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQwNDE=,2021-08-02T18:38:27+00:00,LBAND,156.99816912149532,252.61450910221788,0.025426985741913873,59400.0,0.8751,102.496,184.036056518555,2.539,275.157,0.19,0.1199001736111111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjcyMDg=,2021-04-07T01:47:12+00:00,LBAND,157.56555005607476,252.5445588146306,0.02773030548121702,59400.0,0.505,106.917,138.787048339844,2.251,274.818,0.2,0.21592881944444445
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY1ODU=,2023-03-12T03:22:41+00:00,LBAND,157.49330542056074,252.62783403775947,0.03535839687425609,59400.0,0.9992,137.387,127.511917114258,1.643,274.743,0.26,0.13248697916666666
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ1MjI=,2022-02-10T05:11:57+00:00,LBAND,157.49330542056074,252.63119944155767,0.020572777399834437,59400.0,0.5426,81.405,180.927291870117,2.085,274.804,0.2,0.20790501644736842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzcwMDM=,2024-06-05T01:04:23+00:00,LBAND,158.5178736448598,252.67711747710533,0.014390458230779774,59400.0,0.403,58.805,190.056381225586,2.78,275.333,0.22,0.1584743923611111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM3NzE=,2021-03-11T05:13:36+00:00,LBAND,151.99821876635514,252.6559837242674,0.04238493873902534,59400.0,1.4133,174.325,163.759552001953,2.096,274.792,0.18,0.1782513786764706
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY5NTE=,2023-06-04T02:02:55+00:00,LBAND,157.57852351401868,252.65911802785647,0.03201226359352476,59400.0,1.1183,132.135,148.476135253906,2.222,274.367,0.19,0.1770290798611111
