ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU2MjI=,2024-04-30T16:09:04+00:00,LBAND,239.58360044859793,4.757937568456988,0.007283391352498886,59400.0,3.9599,24.517,5441.859375,31.117,2.28328,0.02,0.20357840401785715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAwNTY=,2021-06-03T18:06:23+00:00,LBAND,237.56515648598133,4.7546762416767985,0.01317740709027955,59400.0,11.0521,53.574,4397.32666015625,18.946,2.75283,0.03,0.22440011160714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI3OTA=,2022-12-24T02:30:18+00:00,LBAND,237.99968299065424,4.743652235630309,0.02191649067588898,59400.0,14.6004,83.625,9755.0126953125,44.226,4.13824,0.03,0.16901506696428573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzMyMjQ=,2023-02-27T22:27:17+00:00,LBAND,238.5651152149533,4.788106444475031,0.005757134171919654,59400.0,2.552,21.852,12350.6357421875,59.327,3.19937,0.02,0.13287984913793102
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI0NzI=,2022-11-12T07:23:06+00:00,LBAND,237.999819364486,4.767755041832421,0.0190081930487147,59400.0,18.3897,57.072,3618.55444335938,25.031,1.40782,0.03,0.21815708705357142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk1MTQ=,2020-12-27T01:34:34+00:00,LBAND,237.5456011962617,4.7425947082730975,0.006523052507390326,59400.0,1.8218,23.253,8007.5791015625,36.255,3.59594,0.03,0.14421735491071427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA1MzU=,2022-01-10T03:39:45+00:00,LBAND,238.5651152149533,4.690806854916045,0.010979910302511515,59400.0,3.8325,40.443,4246.25537109375,20.849,3.02268,0.03,0.18118722098214285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk5OTg=,2021-05-03T20:13:04+00:00,LBAND,238.5651152149533,4.760255882609141,0.0035244969994611677,59400.0,1.1729,12.258,19689.875,100.746,3.65481,0.02,0.18565150669642858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQ4MTQ=,2024-03-31T18:22:57+00:00,LBAND,238.99995633644843,4.723665700755128,0.015471008668427337,59400.0,0.1657,32.225,146.035125732422,41.481,5.85058,0.06,0.10965401785714286
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg2MzU=,2020-07-11T14:44:24+00:00,UHF,237.22385694117662,4.823172451754335,0.0037749100241204923,59400.0,3.1914,25.102,25837.583984375,203.354,-1.56358,0.02,0.1044921875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc4NDI=,2020-01-11T02:10:34+00:00,LBAND,1225.5206639252335,4.764508854371421,0.012043633776355771,59400.0,16.9142,28.51,21058.94921875,21.302,3.48686,0.02,0.16371512023593465
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE5ODM=,2022-08-28T08:46:26+00:00,LBAND,237.99993540186918,4.801651238517953,0.005314463008537062,59400.0,2.0099,17.247,4131.98388671875,23.708,2.11947,0.03,0.19280133928571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIyNjc=,2022-10-08T09:43:06+00:00,LBAND,237.9999066915888,4.782109647301906,0.012873835422036555,59400.0,3.9316,52.611,13215.306640625,68.788,-0.0179808,0.02,0.17518833705357142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA3Mzk=,2022-02-10T01:28:55+00:00,LBAND,236.54583147663556,4.85915456690623,0.02900709795010302,59400.0,65.3076,104.283,5610.34326171875,25.83,3.46244,0.02,0.21079799107142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIxODU=,2022-10-01T06:36:39+00:00,LBAND,238.50541816822434,4.799045138658277,0.005247507525881138,59400.0,1.99,20.709,4406.09912109375,23.235,2.29947,0.02,0.24424525669642858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAzMDc=,2021-09-30T11:27:48+00:00,LBAND,238.5651152149533,4.8111168150054,0.007318950717768628,59400.0,3.099,26.454,2393.8408203125,14.665,2.2439,0.04,0.16648706896551724
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA0MjQ=,2021-12-02T06:13:45+00:00,LBAND,238.4870495700935,4.7783935877411094,0.007042741104105777,59400.0,4.5948,22.599,6505.42138671875,34.189,2.13595,0.02,0.16856166294642858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzMzMjQ=,2023-03-11T23:38:00+00:00,LBAND,238.4870495700935,4.783466676655701,0.006661534099836531,59400.0,5.0556,26.5,12000.3046875,52.751,2.97166,0.02,0.137451171875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk4Mjg=,2021-02-19T22:17:25+00:00,LBAND,237.54560119626169,4.78240152537362,0.003920636670509391,59400.0,1.0691,16.342,7075.5361328125,32.897,3.23973,0.02,0.14365571120689655
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQyNzM=,2022-06-23T13:36:34+00:00,LBAND,237.99978826168226,4.800277192061052,0.009309813551986994,59400.0,4.7125,29.825,6875.0888671875,41.08,2.43013,0.02,0.19510323660714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM5NTI=,2020-04-19T16:50:08+00:00,LBAND,269.8461356261683,4.767479325147933,0.006286275559023558,59400.0,2.4382,28.697,5534.31201171875,26.701,3.97038,0.02,0.123138427734375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc2NDA=,2019-09-29T10:19:43+00:00,LBAND,202.5212758130841,4.702694299504302,0.012492089111507414,59400.0,4.1242,46.12,2476.88647460938,13.358,3.00202,0.03,0.18345905172413793
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg0NzU=,2020-06-13T16:23:24+00:00,LBAND,235.99985046728975,4.742561695783969,0.008509290272021623,59400.0,4.2101,32.06,3475.88403320312,16.314,3.21161,0.04,0.17640904017857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg4MDI=,2020-08-08T12:07:30+00:00,LBAND,237.85902893457944,4.768427087879431,0.004871897742885042,59400.0,2.084,16.055,5835.26806640625,29.13,3.33014,0.02,0.16364397321428573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg5NTg=,2020-09-05T10:22:59+00:00,LBAND,236.99977928971964,4.786069270653869,0.002558684090674243,59400.0,0.4078,9.65,7602.90869140625,59.714,3.59154,0.02,0.21418108258928573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkzNzY=,2020-11-28T04:01:11+00:00,LBAND,236.545841046729,4.6871250877247865,0.02060041774453419,59400.0,19.6377,54.952,6655.8447265625,26.293,3.09606,0.02,0.14861188616071427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk2Nzg=,2021-01-26T00:01:29+00:00,LBAND,236.5272523364486,4.766989898074309,0.007447604967950625,59400.0,3.6827,31.38,4961.9580078125,27.612,3.34502,0.03,0.14763532366071427
