ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU1MQ==,2019-07-20T01:41:53+00:00,LBAND,258.71372800000023,10.390675059112176,2.851612078785576e-05,59000.0,1.0339,0.053,2354.86474609375,5.03,-1.36997,0.03,0.04359010011123471
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzg1OTA=,2024-10-21T15:05:28+00:00,LBAND,255.56959222429902,10.390331219936506,0.0001102783554285007,59000.0,16.3732,0.445,1293.14721679688,3.483,-3.90147,0.04,0.10276692708333333
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzg1OTQ=,2024-10-25T16:34:07+00:00,LBAND,511.54544927102796,10.390267559850868,3.208711362646812e-05,59000.0,2.1244,0.115,1321.94067382812,2.346,-4.29334,0.04,0.24150545634920634
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzkwMzQ=,2024-10-02T16:18:37+00:00,LBAND,511.54544927102796,10.390256435276362,5.528544732027228e-05,59000.0,3.3207,0.222,1048.43835449219,1.844,-3.85576,0.05,0.12616257440476192
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzkwMzY=,2024-11-07T12:40:21+00:00,LBAND,255.569592224299,10.390327363061282,4.987660316540617e-05,59000.0,1.8134,0.23,579.742248535156,1.374,-4.5619,0.06,0.08763860887096774
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzkwMzU=,2024-11-04T16:19:05+00:00,LBAND,511.54544927102796,10.390252016499547,2.950820411495125e-05,59000.0,1.2787,0.092,1166.85766601562,1.969,-3.6765,0.05,0.14991009424603174
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzkwNjg=,2024-11-25T15:49:17+00:00,LBAND,255.56959222429902,10.390334516528617,3.546320935757657e-05,59000.0,1.2454,0.108,1032.21472167969,2.341,-3.62856,0.06,0.10102696572580645
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU3Mg==,2019-09-24T11:46:56+00:00,LBAND,258.5566935327105,10.390714877312774,2.379443023218521e-05,59000.0,0.8425,0.066,1524.76428222656,4.241,-1.33218,0.03,0.1792964404894327
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3Mg==,2020-07-17T01:51:59+00:00,LBAND,255.89076695327034,10.390879963308866,3.662332312310217e-05,59000.0,1.6537,0.156,740.281921386719,1.911,-1.01512,0.03,0.08908770161290322
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU3Nw==,2019-09-29T13:28:04+00:00,LBAND,258.5566935327105,10.390580979196187,0.00015314003318090476,59000.0,1.6038,0.303,330.107788085938,0.895,-1.57707,0.08,0.08120133481646273
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY0Mg==,2020-04-08T05:50:22+00:00,LBAND,513.5078543551394,10.390810364695428,2.447017956277333e-05,59000.0,0.6472,0.106,865.730590820312,1.288,-2.31584,0.05,0.11101810515873016
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5Ng==,2020-01-05T09:47:37+00:00,LBAND,257.53764007476656,10.390677529023291,2.497857847560071e-05,59000.0,1.0791,0.067,1809.74914550781,4.133,-1.45189,0.03,0.05210650723025584
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1MA==,2022-12-30T10:26:08+00:00,LBAND,511.4696541308404,10.390823419925646,3.586265097972957e-05,59000.0,0.6934,0.14,471.523498535156,0.797,-2.45543,0.05,0.08872542842741936
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4NA==,2020-10-10T19:03:02+00:00,LBAND,255.4987208971956,10.390956093921288,3.007100756043515e-05,59000.0,0.9354,0.103,1021.84735107422,2.645,-1.12587,0.03,0.07267515120967742
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4Nw==,2020-11-03T12:20:46+00:00,LBAND,510.52852396261613,10.390983339160451,2.970799601528128e-05,59000.0,0.8752,0.097,974.535827636719,1.57,-1.95955,0.04,0.08156622023809523
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcyNQ==,2022-02-13T07:56:03+00:00,LBAND,511.5476240747657,10.390730563031475,1.742344270965033e-05,59000.0,0.6062,0.066,1294.11376953125,2.047,-2.35704,0.03,0.09147135416666667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY3NDM=,2024-07-09T01:45:24+00:00,LBAND,255.49220844859806,10.390205167439296,0.00012750192180861238,59000.0,2.1686,0.345,358.386566162109,0.903,-0.988369,0.06,0.0993258568548387
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2Mg==,2019-08-12T19:28:28+00:00,LBAND,257.61560044859834,10.390632513487754,5.653200561934683e-05,59000.0,1.066,0.137,683.419799804688,1.71,-0.995179,0.04,0.07351918798665183
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzczODE=,2024-07-24T23:20:28+00:00,LBAND,255.56959222429902,10.390410448804762,0.00010363701765412413,59000.0,1.6617,0.266,349.10302734375,0.925,-1.17595,0.06,0.10159400201612903
