ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM3OTc=,2024-02-26T06:24:38+00:00,LBAND,119.54042497196242,145.03456322591163,0.013987659360188372,59400.0,0.9933,61.534,199.999404907227,1.765,601.146,0.15,0.14083426339285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU1MDg=,2024-04-17T03:42:40+00:00,LBAND,119.4690894953269,145.06485884417742,0.0192977566959229,59400.0,0.8038,77.446,130.512191772461,1.268,603.548,0.5,0.17255108173076922
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUzNjI=,2024-04-16T04:51:02+00:00,LBAND,119.4690894953269,145.07405902359974,0.025636393479330864,59400.0,0.6913,108.385,86.8795394897461,1.155,603.581,0.24,0.17619977678571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjczODg=,2022-11-14T13:12:37+00:00,LBAND,119.46908949532691,145.054598327092,0.014688836318664193,59400.0,1.4714,60.528,223.41374206543,2.02,598.722,0.14,0.15311104910714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzYwODU=,2024-05-21T01:39:49+00:00,LBAND,119.54042497196242,145.03134626989808,0.016159469862330578,59400.0,0.7563,66.468,163.529769897461,1.404,602.932,0.11,0.18756975446428573
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjE3ODM=,2019-10-18T14:19:01+00:00,LBAND,202.48365218691586,145.07539680994756,0.0107357137406419,59400.0,1.5151,40.792,396.425872802734,1.517,601.43,0.15,0.22746048850574713
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjIyOTk=,2020-05-13T03:33:15+00:00,LBAND,112.79922242990637,145.09336852849353,0.014979406538063482,59400.0,1.2002,61.587,222.878112792969,2.578,602.549,0.13,0.1609825721153846
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI0NDM=,2020-06-05T00:09:01+00:00,LBAND,110.83749682242971,145.02255898578494,0.011148722033540235,59400.0,0.5213,43.69,197.286758422852,2.103,601.858,0.14,0.1572265625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI3MjE=,2020-08-03T20:50:45+00:00,UHF,111.23893835294122,145.0602251915672,0.004354384717277607,59400.0,0.7616,38.101,221.195877075195,5.691,602.966,0.14,0.09990985576923077
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI1ODc=,2020-07-03T22:25:30+00:00,LBAND,111.87186123364467,145.05028874376416,0.009431193743892527,59400.0,0.7861,37.453,241.844696044922,2.844,602.279,0.12,0.1541466346153846
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI4NjU=,2020-08-29T19:05:56+00:00,LBAND,111.55085158878487,145.0676709974895,0.015886909288722474,59400.0,1.4226,67.265,179.408233642578,2.152,600.142,0.13,0.1533203125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMwMDA=,2020-09-25T17:21:34+00:00,LBAND,111.62218706542038,145.06597758379374,0.009478659474339575,59400.0,0.616,40.077,230.395111083984,2.347,601.127,0.13,0.14227764423076922
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMzNzc=,2020-12-24T12:49:02+00:00,LBAND,110.4451517009344,145.0700830747727,0.016680499093470896,59400.0,0.7436,68.473,136.783660888672,1.428,598.5,0.19,0.1337890625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM2NDA=,2021-02-12T09:53:18+00:00,LBAND,111.47951611214935,145.08843434066029,0.013914783212577834,59400.0,0.7171,58.01,152.576110839844,2.102,600.562,0.16,0.14595853365384615
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM1MDk=,2021-01-18T12:00:44+00:00,LBAND,111.47951611214934,145.0545486664147,0.017608210612945843,59400.0,0.9595,71.639,165.311080932617,1.815,600.147,0.18,0.13724459134615385
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM3NzI=,2021-03-11T07:22:06+00:00,LBAND,111.55085158878487,145.0577526810632,0.015086242086773987,59400.0,0.7721,64.334,150.509094238281,1.841,602.267,0.16,0.1424278846153846
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQzNzY=,2022-01-16T10:09:55+00:00,LBAND,119.54042497196242,145.04876293214235,0.02014546005586808,59400.0,1.5737,80.625,158.962524414062,1.803,600.358,0.16,0.15694754464285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ2OTg=,2022-03-21T04:54:20+00:00,LBAND,119.46908949532691,145.04973694980524,0.019213435289087016,59400.0,0.6174,79.081,128.109680175781,1.449,601.508,0.25,0.20626395089285715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ5NzU=,2022-05-19T01:59:57+00:00,LBAND,119.46908949532691,145.03562016912974,0.014899560708722852,59400.0,0.9568,59.46,185.488845825195,1.887,602.401,0.15,0.24107142857142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjUxMzQ=,2022-06-14T23:14:43+00:00,LBAND,119.54042497196241,145.06773639306226,0.020750876942707618,59400.0,2.3431,85.717,201.499755859375,1.76,602.128,0.16,0.17661830357142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjUyOTQ=,2022-07-14T21:14:32+00:00,LBAND,119.46908949532688,145.06937128123548,0.013791886509388155,59400.0,0.6667,58.169,159.956909179688,1.709,602.874,0.16,0.19636418269230768
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU0NTk=,2022-08-11T20:18:15+00:00,LBAND,118.5414268411213,145.01278979914517,0.015228845394850386,59400.0,0.7054,64.996,173.331604003906,1.789,601.333,0.18,0.2001953125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYyNTA=,2023-01-22T08:41:45+00:00,LBAND,118.99884979439231,145.02768018065265,0.030551266351144905,59400.0,1.2814,131.274,103.665451049805,1.065,598.83,0.24,0.14918870192307693
