ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM0NzU=,2021-01-11T08:00:10+00:00,LBAND,138.51011828037383,234.3868612584359,0.00882699806468021,59400.0,2.4185,37.475,422.656768798828,3.848,-35.1423,0.1,0.1368408203125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjUyNzM=,2022-07-05T19:03:42+00:00,LBAND,139.52777330841124,234.37379681781877,0.005230934812471936,59400.0,0.8682,22.136,447.883056640625,3.858,-34.2323,0.1,0.2358111213235294
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMzNjE=,2020-12-12T11:09:45+00:00,LBAND,138.51011828037383,234.34582566547468,0.010583257900059624,59400.0,3.2501,44.555,421.974273681641,3.497,-36.5718,0.12,0.1304931640625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMyMjE=,2020-11-16T14:20:49+00:00,LBAND,138.58280792523365,234.3897259797902,0.007630328286182116,59400.0,1.1373,32.172,417.955322265625,3.235,-35.4922,0.11,0.12847900390625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjUyMDU=,2022-07-01T18:43:46+00:00,LBAND,139.4550836635514,234.37107186502095,0.00640247156959094,59400.0,0.8451,25.407,440.811981201172,3.536,-34.0976,0.11,0.15972900390625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYxNjA=,2023-01-02T06:40:11+00:00,LBAND,139.4550836635514,234.38079159803522,0.009003043144101063,59400.0,2.6791,38.782,463.037139892578,3.639,-35.4686,0.11,0.13958740234375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU4MjU=,2024-05-09T23:20:19+00:00,LBAND,139.5277733084112,234.31787260940644,0.006381266842884084,59400.0,1.3771,26.954,518.21630859375,4.263,-33.8096,0.1,0.239990234375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI5NzY=,2020-09-19T15:41:29+00:00,LBAND,137.49246325233642,234.38559689304373,0.010429685416605135,59400.0,2.5999,44.092,424.851409912109,3.431,-35.9927,0.11,0.115234375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY1MTE=,2023-03-01T03:19:27+00:00,LBAND,137.584331364486,234.40219965819523,0.012338567578581299,59400.0,3.8167,53.477,417.747833251953,3.435,-34.5433,0.11,0.13775634765625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzg3MzA=,2024-11-01T14:24:22+00:00,LBAND,139.5277733084112,234.3317733144572,0.01066324693925094,59400.0,3.0485,46.321,442.341918945312,3.51,-37.8435,0.12,0.27734375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM2NzA=,2024-02-06T08:13:18+00:00,LBAND,139.4550836635514,234.37420452726846,0.0063643505488202665,59400.0,0.7487,28.051,305.434783935547,3.107,-37.305,0.13,0.19117647058823528
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ0NDY=,2022-02-05T07:03:04+00:00,LBAND,139.4550836635514,234.4336651725582,0.010392947078995003,59400.0,2.7447,44.178,443.418548583984,3.573,-37.1548,0.11,0.18585205078125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY5MjY=,2023-06-03T23:38:16+00:00,LBAND,139.5277733084112,234.383012134103,0.005250961514613081,59400.0,1.1036,21.923,550.189514160156,3.819,-34.3805,0.09,0.1326904296875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjcwMjM=,2020-02-24T04:46:27+00:00,LBAND,139.5277733084112,234.4027228577358,0.009336133647789718,59400.0,1.8583,41.154,372.491851806641,3.089,-25.9299,0.16,0.16693115234375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY4MTk=,2023-05-05T01:53:10+00:00,LBAND,139.5277733084112,234.3534511107755,0.0065456532564040345,59400.0,1.6241,27.164,587.644775390625,3.803,-33.7851,0.11,0.12666590073529413
