ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTg3ODg=,2021-03-02T06:25:24+00:00,LBAND,102.42423386915873,504.86515225258023,0.10126066169097558,59400.0,3.5436,312.322,110.82445526123,3.063,422.348,0.37,0.12093098958333333
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjEzMzM=,2021-01-11T10:11:15+00:00,LBAND,100.996671401869,504.9121972952407,0.0956349043534216,59400.0,3.3103,289.787,134.492050170898,3.278,427.899,0.76,0.09765625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjA4Mzg=,2023-03-01T05:24:12+00:00,LBAND,119.54309383177552,505.02970888036634,0.10283109922632835,59400.0,4.4143,313.577,142.820541381836,3.398,424.935,0.61,0.14048549107142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzU3MjY=,2023-08-01T21:44:13+00:00,LBAND,119.54309383177551,504.85338870905736,0.08152055495866598,59400.0,3.3619,236.621,175.909072875977,3.519,425.582,0.24,0.09933035714285714
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQzMDQ=,2024-03-10T07:48:57+00:00,LBAND,118.99689869158858,505.02459880713013,0.09526299782771072,59400.0,4.6475,267.365,167.309356689453,3.227,422.782,0.33,0.09540264423076923
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjEyNTA=,2020-06-04T22:26:38+00:00,LBAND,102.7853912523363,504.8457738827493,0.09464873932299363,59400.0,3.9644,298.972,147.907699584961,3.715,419.484,0.53,0.12353515625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjAyMjA=,2022-10-02T15:58:00+00:00,LBAND,119.47086235513999,504.8542627011429,0.08612085697377102,59400.0,4.3122,259.888,162.881988525391,3.336,420.747,0.22,0.11328125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM3MjA=,2024-02-06T10:18:28+00:00,LBAND,119.54309383177551,504.8792793761399,0.07467499326757282,59400.0,2.4709,217.179,162.042709350586,3.475,424.038,0.28,0.12137276785714286
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTk4NDc=,2022-07-01T20:47:17+00:00,LBAND,119.54309383177551,504.96076455466067,0.1134509726306018,59400.0,8.5717,348.963,165.145416259766,3.627,426.704,0.32,0.11851283482142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTgxNzc=,2020-09-19T17:52:41+00:00,LBAND,102.49646534579422,504.89544010135836,0.102726381020794,59400.0,3.9778,314.493,144.186141967773,3.084,431.481,0.36,0.09197443181818182
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU4ODY=,2024-05-10T01:24:14+00:00,LBAND,118.53185315887832,504.9359138669453,0.10061691877972306,59400.0,4.5403,297.731,154.559158325195,3.259,426.431,0.29,0.16385323660714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0OTQ=,2020-02-24T05:59:22+00:00,LBAND,103.50770601869142,504.8388549293962,0.10681317223791104,59400.0,3.533,343.348,125.755218505859,2.872,427.259,0.91,0.12906901041666666
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2NTg=,2020-05-13T01:46:59+00:00,LBAND,103.94109487850452,504.81700891073706,0.06900116074519884,59400.0,1.3568,223.399,122.830947875977,3.015,426.144,0.49,0.16943359375
