ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1OTI=,2020-04-19T18:34:10+00:00,LBAND,88.87697704672887,324.32572931281715,0.02124190549474556,59400.0,4.4566,88.333,717.987243652344,11.793,508.285,0.04,0.15634765625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTgwMDg=,2020-08-08T10:24:52+00:00,LBAND,89.82847521495316,324.3994926444742,0.019286187872475453,59400.0,3.3385,82.445,773.888366699219,11.299,507.621,0.04,0.177734375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc3OTM=,2020-06-13T14:40:00+00:00,LBAND,89.82847521495314,324.33617695183233,0.011873917083163927,59400.0,1.7131,50.989,795.388793945312,12.183,507.638,0.04,0.15419921875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc5MDE=,2020-07-11T13:02:55+00:00,UHF,88.99501741176475,324.5585748757774,0.019895560080084234,59400.0,17.8654,151.806,982.491516113281,43.951,507.116,0.03,0.108203125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTgyMjQ=,2020-10-01T06:12:14+00:00,LBAND,88.48932964485968,324.3093609249546,0.009849338331900095,59400.0,1.0789,42.578,708.801696777344,11.934,507.823,0.04,0.1681640625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTgxMTc=,2020-09-05T08:40:47+00:00,LBAND,88.99801958878493,324.3750876728472,0.021811452667010033,59400.0,5.0633,89.031,723.899230957031,11.919,507.545,0.04,0.14697265625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTg3Mjk=,2021-02-19T20:32:35+00:00,LBAND,89.51130915887839,324.2277453004967,0.0237228466274723,59400.0,6.8622,98.99,794.959655761719,11.953,507.511,0.04,0.13662109375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODQ=,2023-06-08T08:54:52+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,13.031590461731,0.044402288226343026,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDg=,2023-06-22T07:59:47+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,8.42740726470947,0.030725558571459678,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODU=,2023-05-16T10:25:08+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,7.94840812683105,0.02824386487315056,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDk=,2023-06-11T08:43:02+00:00,UHF_NS,117.0630246400001,None,None,None,None,None,8.61995410919189,0.0297877388188489,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODY=,2023-05-05T11:08:21+00:00,UHF_NS,118.99997184000009,None,None,None,None,None,10.2259492874146,0.03098275122481995,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODc=,2023-05-20T10:09:33+00:00,UHF_NS,99.99997952000007,None,None,None,None,None,9.22207450866699,0.034992664748806884,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTA=,2023-05-29T09:34:09+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,5.85048580169678,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTE=,2023-06-24T07:51:55+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,10.0208692550659,0.03652168067709589,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODg=,2023-06-18T08:15:30+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,10.8217420578003,0.039326998581689206,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTI=,2023-05-18T10:17:24+00:00,UHF_NS,115.99994880000008,None,None,None,None,None,10.596700668335,0.0364647032851512,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODk=,2023-06-01T09:22:21+00:00,UHF_NS,117.06299392000008,None,None,None,None,None,10.2914276123047,0.03650777413036664,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTM=,2023-06-21T08:03:42+00:00,UHF_NS,117.99996416000009,None,None,None,None,None,10.4153642654419,0.034484498428954735,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTA=,2023-06-28T07:36:13+00:00,UHF_NS,99.99996928000007,None,None,None,None,None,13.2193670272827,0.047514351796491106,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTQ=,2023-05-19T10:13:29+00:00,UHF_NS,99.99996928000009,None,None,None,None,None,7.2168345451355,0.026689317382963373,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTE=,2023-06-02T09:18:24+00:00,UHF_NS,115.99997952000008,None,None,None,None,None,10.9128303527832,0.03779155007294569,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTU=,2023-06-20T08:07:38+00:00,UHF_NS,117.0763366400001,None,None,None,None,None,9.07950782775879,0.030349767221385,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTI=,2023-06-26T07:44:03+00:00,UHF_NS,116.99998720000008,None,None,None,None,None,7.88441896438599,0.025295230105919782,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTY=,2023-06-29T07:32:15+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,10.4004011154175,0.03649926001062285,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTM=,2023-06-15T08:27:20+00:00,UHF_NS,117.06300416000006,None,None,None,None,None,10.0919342041016,0.03354661076805164,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTc=,2023-05-03T11:16:14+00:00,UHF_NS,119.99998976000009,None,None,None,None,None,10.2988052368164,0.032385371044228554,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTQ=,2023-05-02T11:20:10+00:00,UHF_NS,116.08083456000008,None,None,None,None,None,9.04648113250732,0.028992613706307797,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMTg=,2023-05-21T10:05:37+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,8.87822437286377,0.03444617571859329,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTU=,2023-05-22T10:01:40+00:00,UHF_NS,117.06300416000008,None,None,None,None,None,8.20955562591553,0.028194368441887083,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5NzI=,2023-05-14T10:33:00+00:00,UHF_NS,119.99994880000007,None,None,None,None,None,11.7312755584717,0.037162121649871996,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTY=,2023-06-30T07:28:19+00:00,UHF_NS,117.06969088000008,None,None,None,None,None,11.6507863998413,0.037875554016400075,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5NzM=,2023-05-31T09:26:16+00:00,UHF_NS,115.0763008000001,None,None,None,None,None,7.08819532394409,0.024290702464266508,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTc=,2023-05-17T10:21:21+00:00,UHF_NS,115.04973824000008,None,None,None,None,None,6.97049283981323,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5NzQ=,2023-06-14T08:31:15+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,11.4634952545166,0.04161988759448339,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTg=,2023-06-13T08:35:10+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,8.27560806274414,0.03132641000231342,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5NzU=,2023-06-03T09:14:28+00:00,UHF_NS,99.99997952000007,None,None,None,None,None,8.17193508148193,0.03141834103089471,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5OTk=,2023-06-17T08:19:27+00:00,UHF_NS,99.99997952000008,None,None,None,None,None,8.96957588195801,0.03206330777133721,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5NzY=,2023-05-26T09:45:57+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,8.78050136566162,0.03147386891146727,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDA=,2023-06-04T09:10:33+00:00,UHF_NS,99.99997952000008,None,None,None,None,None,9.97175312042236,0.03852892412721517,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5Nzc=,2023-05-28T09:38:04+00:00,UHF_NS,115.99996928000009,None,None,None,None,None,11.2800149917603,0.03733752855519998,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDE=,2023-06-09T08:50:53+00:00,UHF_NS,99.99996928000007,None,None,None,None,None,10.0089416503906,0.035171344896708395,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5Nzg=,2023-05-01T11:24:06+00:00,UHF_NS,99.99997952000007,None,None,None,None,None,11.8518028259277,0.04117672733389501,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDI=,2023-06-06T09:02:41+00:00,UHF_NS,117.06300416000009,None,None,None,None,None,9.77306461334229,0.031119788161968934,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5Nzk=,2023-05-11T10:44:47+00:00,UHF_NS,99.99997952000007,None,None,None,None,None,10.9754266738892,0.036312445237850204,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDM=,2023-05-24T09:53:49+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,5.08002328872681,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODA=,2023-05-15T10:29:02+00:00,UHF_NS,117.99992320000008,None,None,None,None,None,11.1282978057861,0.03518295964605712,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDQ=,2023-06-16T08:23:23+00:00,UHF_NS,116.9999564800001,None,None,None,None,None,9.96799087524414,0.03331194203338313,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODE=,2023-05-04T11:12:18+00:00,UHF_NS,120.00000000000009,None,None,None,None,None,9.0333251953125,0.028557544033903787,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDU=,2023-06-23T07:55:51+00:00,UHF_NS,100.00000000000006,None,None,None,None,None,7.97681427001953,0.028647325365505377,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODI=,2023-06-27T07:40:07+00:00,UHF_NS,99.99996928000007,None,None,None,None,None,10.8399057388306,0.03771466861613196,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDY=,2023-06-10T08:46:59+00:00,UHF_NS,116.06300672000008,None,None,None,None,None,9.08688640594482,0.03130370066921874,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA5ODM=,2023-05-30T09:30:12+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,8.22087860107422,0.03005309563922559,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEwMDc=,2023-06-12T08:39:05+00:00,UHF_NS,100.00000000000006,None,None,None,None,None,8.02546882629395,0.02987534092760683,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2OTk=,2020-05-16T16:50:00+00:00,LBAND,89.89895656074752,324.3285486649268,0.016430750847940122,59400.0,2.5225,71.752,753.274780273438,11.735,507.478,0.04,0.12177734375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NDc=,2022-10-21T00:03:05+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,14.9987258911133,0.042716301357064244,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NDg=,2022-11-13T22:28:44+00:00,UHF_NS,115.99993856000009,None,None,None,None,None,10.018780708313,0.02637411492036021,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NDk=,2021-08-11T04:40:49+00:00,UHF_NS,160.0000000000001,None,None,None,None,None,24.3461627960205,0.037018751786982114,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTA=,2021-10-29T23:26:40+00:00,UHF_NS,119.99991808000009,None,None,None,None,None,19.7592144012451,0.03761818981733359,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTE=,2022-03-27T13:40:42+00:00,UHF_NS,117.99992320000008,None,None,None,None,None,20.9556674957275,0.03502353329639218,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTI=,2022-09-30T01:25:35+00:00,UHF_NS,116.04763648000008,None,None,None,None,None,15.2847557067871,0.03265709183159938,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTM=,2021-10-17T00:17:48+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,4.00321912765503,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTQ=,2021-11-30T21:20:52+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,4.74203014373779,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTU=,2022-11-10T22:40:30+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,10.9971923828125,0.03181195379264464,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTY=,2022-11-02T23:11:59+00:00,UHF_NS,117.06971136000008,None,None,None,None,None,8.08038234710693,0.020596999104890934,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTc=,2022-01-16T18:16:03+00:00,UHF_NS,116.99995648000008,None,None,None,None,None,18.6156959533691,0.03458224715191839,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTg=,2023-04-11T12:42:45+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,7.78619956970215,0.028009611191359796,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NTk=,2021-12-07T20:53:20+00:00,UHF_NS,119.07629056000007,None,None,None,None,None,14.0630884170532,0.0282800447547102,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NjA=,2021-07-01T07:16:13+00:00,UHF_NS,980.0000000000001,None,None,None,None,None,27.6044330596924,0.03325878074554715,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NjE=,2021-11-24T21:44:27+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,17.2134304046631,0.03511261123362684,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NjI=,2023-01-13T18:28:52+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,14.5470447540283,0.03793904700755095,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NjM=,2021-05-05T11:04:27+00:00,UHF_NS,277.07814912000015,None,None,None,None,None,24.8120975494385,0.03022107954211109,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NjQ=,2022-10-01T01:21:41+00:00,UHF_NS,118.99995136000008,None,None,None,None,None,18.8721160888672,0.040162419144583836,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NjU=,2022-08-25T03:47:09+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,8.67145824432373,0.022621106286097915,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NjY=,2022-11-15T22:20:51+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,12.7239952087402,0.03569379846937358,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2Njc=,2022-10-08T00:54:03+00:00,UHF_NS,116.99997696000008,None,None,None,None,None,17.5210647583008,0.03327653851904551,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2Njg=,2021-10-21T23:58:09+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,17.8429908752441,0.038889153154877655,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2Njk=,2023-03-19T14:13:11+00:00,UHF_NS,117.08079104000008,None,None,None,None,None,13.7517776489258,0.03687298707921654,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NzA=,2022-10-05T01:05:52+00:00,UHF_NS,116.06753280000008,None,None,None,None,None,19.4831314086914,0.0432613138750304,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NzE=,2021-09-02T03:14:06+00:00,UHF_NS,180.0000000000001,None,None,None,None,None,23.0312442779541,0.0378065578838888,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NzI=,2022-12-28T19:31:48+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,11.984299659729,0.03219332999411317,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NzM=,2022-01-13T18:27:51+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,21.8107299804688,0.04707734745932018,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NzQ=,2022-02-09T16:41:32+00:00,UHF_NS,120.00000000000009,None,None,None,None,None,20.4474468231201,0.03388646558716844,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NzU=,2021-05-15T10:25:00+00:00,UHF_NS,279.9999180800001,None,None,None,None,None,30.4249858856201,0.03786666526199259,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2NzY=,2022-04-02T13:17:08+00:00,UHF_NS,116.05211136000008,None,None,None,None,None,15.1435632705688,0.02834315120930441,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2Nzc=,2022-10-09T00:50:04+00:00,UHF_NS,115.99993856000009,None,None,None,None,None,19.4171962738037,0.03709613492237677,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2Nzg=,2022-11-04T23:04:06+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,6.94950675964355,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2Nzk=,2022-08-01T05:21:31+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,15.9184312820435,0.0390717082717288,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODA=,2023-03-20T14:09:13+00:00,UHF_NS,120.00000000000009,None,None,None,None,None,12.5907115936279,0.0327952465987415,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODE=,2023-01-09T18:44:35+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,12.5153007507324,0.03448086913310407,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODI=,2021-09-12T02:34:45+00:00,UHF_NS,180.0000000000001,None,None,None,None,None,24.4462852478027,0.03566384980115859,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODM=,2021-09-06T02:58:21+00:00,UHF_NS,198.99995136000013,None,None,None,None,None,22.2435264587402,0.03332411181979228,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODQ=,2021-11-06T22:55:13+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,15.5588941574097,0.03734410206421071,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODU=,2022-03-26T13:44:38+00:00,UHF_NS,120.00000000000009,None,None,None,None,None,22.7634334564209,0.0376555888144752,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODY=,2021-10-21T00:02:04+00:00,UHF_NS,115.99994880000008,None,None,None,None,None,16.9161186218262,0.03361505945310594,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODc=,2022-10-15T00:26:37+00:00,UHF_NS,117.08298240000008,None,None,None,None,None,14.2444286346436,0.029692307036402858,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODg=,2023-04-12T12:38:48+00:00,UHF_NS,115.04552960000008,None,None,None,None,None,8.84861850738525,0.03076045135922281,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2ODk=,2022-05-18T10:16:16+00:00,UHF_NS,119.9999795200001,None,None,None,None,None,7.20884227752686,0.018824713044115055,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2OTA=,2022-03-14T14:31:48+00:00,UHF_NS,117.05874432000009,None,None,None,None,None,19.9159603118896,0.03318331460939216,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2OTE=,2021-08-22T03:57:20+00:00,UHF_NS,198.05503488000014,None,None,None,None,None,23.2517719268799,0.0330476225859438,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2OTI=,2021-05-27T09:37:50+00:00,UHF_NS,280.0000000000001,None,None,None,None,None,26.6483821868896,0.033788836298114466,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2OTM=,2022-07-03T07:15:32+00:00,UHF_NS,99.99998976000008,None,None,None,None,None,16.9589328765869,0.03244610683340147,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2OTQ=,2022-06-25T07:46:51+00:00,UHF_NS,119.05212416000009,None,None,None,None,None,15.7302465438843,0.030978111947107423,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2OTU=,2023-01-21T17:57:26+00:00,UHF_NS,100.00000000000007,None,None,None,None,None,12.0161333084106,0.033021955792880156,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjA2OTY=,2021-12-02T21:12:59+00:00,UHF_NS,120.00000000000009,None,None,None,None,None,18.1733722686768,0.03762382862562619,None,None,None
