ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM4MTA=,2024-02-26T06:40:22+00:00,LBAND,119.46844710280392,241.58840221061635,0.01097755761724594,59400.0,1.928,44.703,282.507568359375,2.691,432.553,0.06,0.13748604910714285
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTg5ODc=,2021-08-02T18:49:11+00:00,LBAND,88.99831985046742,241.6152704541558,0.011699863280609532,59400.0,1.2204,47.511,220.707534790039,2.552,434.226,0.07,0.12373046875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTkyMDg=,2022-01-10T07:33:18+00:00,LBAND,89.51975596261696,241.61858710562024,0.019934351983897276,59400.0,2.4938,83.366,160.106750488281,2.285,433.166,0.08,0.16376953125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjA2NDg=,2023-01-22T08:57:35+00:00,LBAND,119.46844710280394,241.6243824307009,0.015413716629652012,59400.0,1.8824,64.611,199.736206054688,1.857,431.67,0.08,0.12088448660714286
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDQ2ODc=,2024-01-14T09:32:57+00:00,LBAND,118.99839760747683,241.572746830932,0.015421337966039755,59400.0,3.0232,63.827,246.931457519531,2.544,430.233,0.07,0.1336388221153846
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczMDM=,2019-10-18T15:00:24+00:00,LBAND,201.53196261682245,241.57618654186467,0.013372725977393836,59400.0,9.3269,50.138,631.588439941406,2.275,432.857,0.05,0.23531788793103448
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTgyOTg=,2020-10-24T15:37:29+00:00,LBAND,88.57706108411229,241.60042214974789,0.014530135778299237,59400.0,1.6556,59.369,193.517547607422,2.357,433.11,0.08,0.13681640625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjE0NzQ=,2022-09-11T17:42:36+00:00,LBAND,119.46844710280394,241.5686991772368,0.011250252117076,59400.0,2.0953,47.293,302.0166015625,2.806,433.725,0.06,0.1552734375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczMTc=,2019-10-19T12:15:19+00:00,LBAND,202.5577570093458,241.5840187052589,0.012240429122514433,59400.0,10.1974,47.416,617.142150878906,2.255,432.784,0.05,0.11603448275862069
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0NDU=,2020-01-11T08:50:53+00:00,LBAND,418.4508411214954,241.5879589174146,0.006874456007516659,59400.0,5.0095,26.486,822.195739746094,2.053,432.72,0.05,0.11665398918187965
