ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzgxMjI=,2024-09-16T16:46:28+00:00,LBAND,299.4655246355149,149.63504791410867,0.08373481839927745,59400.0,1.5177,365.206,157.848190307617,2.467,-45.6326,0.31,0.17588975694444445
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE3MjI=,2022-07-14T19:48:47+00:00,LBAND,296.00000000000085,149.6147055586045,0.023409478038573513,59400.0,1.4805,96.966,296.432800292969,1.897,-42.5048,0.19,0.14854910714285716
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY3ODI=,2024-07-09T20:05:36+00:00,LBAND,299.55437099065506,149.90594847704972,0.40392776642278666,59400.0,13.9243,1834.162,114.354293823242,2.228,-43.9893,0.21,0.1765407986111111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUzNzE=,2024-04-16T03:24:21+00:00,LBAND,298.9988162990663,149.6725285267323,0.023141494881336076,59400.0,0.8663,97.787,222.129089355469,1.886,-43.0769,0.17,0.18212890625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzI3Mjg=,2022-12-16T09:37:08+00:00,LBAND,299.55437099065506,149.6294972764313,0.013393582285664465,59400.0,0.3356,54.901,358.202392578125,3.228,-44.3305,0.16,0.17982313368055555
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQzNDQ=,2022-11-12T09:21:14+00:00,LBAND,283.4731807102812,149.6763125373798,0.02977494434252581,59400.0,0.5811,131.421,145.993438720703,1.495,-44.1024,0.19,0.28679342830882354
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk1Mzk=,2020-12-29T11:59:58+00:00,LBAND,280.00000000000085,149.56398962098953,0.02063055097285412,59400.0,0.868,82.56,243.987152099609,1.931,-43.4106,0.18,0.14988754734848486
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQxMjE=,2021-05-03T22:10:18+00:00,LBAND,283.56202706542143,149.5742249653247,0.061473729423636526,59400.0,0.4612,258.377,109.502388000488,1.193,-43.8831,0.2,0.16951976102941177
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAzOTA=,2021-10-31T10:14:14+00:00,LBAND,280.00000000000085,149.55024418792252,0.08290805021549807,59400.0,0.7335,344.679,100.20393371582,1.174,-45.3546,0.21,0.16782078598484848
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQ1OTQ=,2024-03-22T03:20:20+00:00,LBAND,299.55437099065506,149.61612177912224,0.08575184754516514,59400.0,1.1864,366.702,121.58283996582,0.947,-43.3611,0.2,0.17759874131944445
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzAxNDY=,2021-07-04T18:08:47+00:00,LBAND,280.00000000000085,149.64908479718534,0.019543135833915377,59400.0,0.8159,79.899,235.336791992188,1.763,-42.7633,0.17,0.17643229166666666
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA0NDk=,2021-12-02T08:14:54+00:00,LBAND,280.00000000000085,149.64187411008643,0.01843950837431871,59400.0,0.8627,76.879,321.142761230469,2.233,-43.6134,0.17,0.1972952178030303
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzA1NjQ=,2022-01-10T05:36:55+00:00,LBAND,280.00000000000085,149.61396545072216,0.06868908097810908,59400.0,0.5859,304.221,116.69709777832,1.522,-44.5704,0.21,0.16823508522727273
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzIxMjc=,2022-09-11T15:57:15+00:00,LBAND,299.55437099065506,149.69739408921933,0.020530745801035307,59400.0,0.4197,85.276,184.175674438477,1.32,-45.0635,0.21,0.21590169270833334
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgxNjU=,2020-05-07T21:16:57+00:00,LBAND,284.8947223925242,149.58556561315388,0.06728299392204608,59400.0,0.9342,285.662,150.89958190918,1.465,-44.3989,0.18,0.1904009650735294
