ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQzNjc=,2022-01-16T08:51:40+00:00,LBAND,159.529833271028,244.93348700941564,0.007455621449843347,59400.0,2.8353,30.065,1046.25,7.24,69.5738,0.07,0.18467310855263158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM4MzE=,2021-04-07T01:50:03+00:00,LBAND,146.6008547289719,244.90157475774546,0.006540057791218702,59400.0,2.0943,25.847,1004.56927490234,7.782,70.9621,0.08,0.20588235294117646
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ1MzI=,2022-02-19T06:06:26+00:00,LBAND,159.529833271028,244.91422414959925,0.005535998344559165,59400.0,1.6959,22.762,1040.80261230469,6.822,69.3491,0.08,0.1846217105263158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU2MDQ=,2022-09-11T16:07:49+00:00,LBAND,158.58822699065414,244.93249231749982,0.004056600131667455,59400.0,0.8118,17.123,961.798034667969,6.349,69.9845,0.08,0.15640419407894737
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU5MTk=,2022-11-14T11:53:55+00:00,LBAND,159.60226452336443,244.91492654447342,0.006009161086805615,59400.0,1.622,24.276,916.900451660156,5.833,68.0749,0.09,0.16133840460526316
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQwNDM=,2021-08-02T18:41:20+00:00,LBAND,146.60085472897188,244.89276986153027,0.007042574323701963,59400.0,2.8355,27.734,1146.5966796875,8.731,71.2235,0.07,0.1201171875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMyMzg=,2020-11-20T12:36:55+00:00,LBAND,143.99999999999994,244.91974251438376,0.006919785353491247,59400.0,1.9433,28.566,831.458068847656,6.657,69.8158,0.08,0.2220458984375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY0Mjg=,2023-02-18T05:37:53+00:00,LBAND,158.9983473644859,244.92129304920397,0.0055639256900746155,59400.0,1.6371,22.685,898.543701171875,6.71,69.1788,0.08,0.1220703125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUzMjk=,2024-04-16T03:32:47+00:00,LBAND,158.53136149532705,244.89434022636848,0.006453172613175783,59400.0,1.5814,26.349,799.455993652344,6.936,71.1601,0.09,0.185546875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY5NTY=,2023-06-13T21:22:46+00:00,LBAND,159.52983327102797,244.94549322062176,0.004817390277883093,59400.0,1.176,19.616,1085.34594726562,7.482,69.9067,0.08,0.16334292763157895
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzYwNTA=,2024-05-21T00:21:34+00:00,LBAND,159.52983327102797,244.89970033262819,0.006381974678739425,59400.0,1.9294,25.348,1096.5546875,7.207,70.7372,0.05,0.20240542763157895
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc1MTA=,2022-07-14T19:56:26+00:00,LBAND,159.52983327102797,244.91562117030566,0.007001269902191901,59400.0,2.754,28.144,1140.5595703125,7.283,70.5456,0.07,0.16966488486842105
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQyMDE=,2021-10-31T12:12:38+00:00,LBAND,145.99835753271023,244.92834055357858,0.00792978211905231,59400.0,2.47,32.856,846.592102050781,6.402,69.1069,0.08,0.15119485294117646
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjE3ODc=,2019-10-18T16:31:07+00:00,LBAND,203.59041076635535,244.90964840478847,0.007373336182001385,59400.0,4.9404,26.547,2068.91528320312,7.425,71.2304,0.06,0.2468121408045977
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM5MzQ=,2021-06-03T21:52:11+00:00,LBAND,146.49220785046722,244.90526780993375,0.006922673702413857,59400.0,2.646,27.208,1057.76879882812,7.925,70.9245,0.07,0.21214384191176472
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjI1ODA=,2020-07-03T20:27:20+00:00,LBAND,145.80411095327096,244.8995831707153,0.007102679099745313,59400.0,2.117,28.927,861.325012207031,6.698,71.0607,0.08,0.17612591911764705
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY4ODQ=,2023-05-15T01:33:31+00:00,LBAND,159.529833271028,244.9279037555112,0.00975876558188467,59400.0,4.3833,41.299,1037.47534179688,7.592,71.3781,0.07,0.29389391447368424
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ5NTk=,2022-05-15T23:00:26+00:00,LBAND,146.6008547289719,244.94933375869545,0.00809907764573933,59400.0,3.2678,32.825,939.628784179688,7.012,70.4721,0.09,0.1884765625
