ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQzNjY=,2022-01-16T08:48:46+00:00,LBAND,159.4455566355142,502.9606351253204,0.01730729246511008,59400.0,2.6339,66.671,282.836090087891,2.272,547.115,0.36,0.14833470394736842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjE4MTA=,2019-10-19T13:15:11+00:00,LBAND,203.58225704672947,502.9425739341671,0.01105558105682326,59400.0,3.9805,41.959,588.865844726562,2.254,547.457,0.21,0.17353627873563218
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc1MDk=,2022-07-14T19:53:33+00:00,LBAND,159.51783476635532,502.9995118372753,0.015375557776129848,59400.0,2.0868,57.977,277.257232666016,2.194,545.163,0.48,0.1786595394736842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzUzMjg=,2024-04-16T03:29:53+00:00,LBAND,158.996823327103,502.9881549225513,0.018927052256546128,59400.0,3.0276,74.228,236.563690185547,2.421,547.678,0.23,0.1553276909722222
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY1ODE=,2023-03-12T03:02:35+00:00,LBAND,137.54528299065439,503.0226979799442,0.014981122647752478,59400.0,1.8018,58.133,251.735092163086,2.238,546.214,0.35,0.141845703125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ1MTc=,2022-02-10T04:58:36+00:00,LBAND,137.54528299065436,502.9797813120671,0.015494651924866494,59400.0,2.5358,59.966,306.827209472656,2.3,547.196,1.12,0.17230224609375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMyNDA=,2020-11-20T12:48:09+00:00,LBAND,137.47300485981327,503.0036268777022,0.02029014878666057,59400.0,3.7253,83.847,228.565612792969,2.29,544.783,0.35,0.20306396484375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU5MTg=,2022-11-14T11:51:00+00:00,LBAND,159.51783476635532,502.99206437432264,0.013638506360196466,59400.0,1.429,52.376,270.889434814453,2.025,542.788,0.32,0.15696957236842105
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzYwNDk=,2024-05-21T00:18:41+00:00,LBAND,158.50594093457963,502.95561463348463,0.017902513407673366,59400.0,3.8571,67.366,331.511627197266,2.542,545.783,0.13,0.1498480902777778
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjczOTk=,2022-12-16T09:44:58+00:00,LBAND,159.51783476635532,502.98000750486113,0.011754967286724073,59400.0,1.3622,46.025,273.057708740234,2.215,544.776,0.29,0.1484888980263158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ5NjY=,2022-05-19T00:38:49+00:00,LBAND,158.99678026168243,502.9803817987948,0.011881735862523266,59400.0,1.5984,45.418,297.125,2.497,545.92,0.32,0.15760633680555555
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjUxMjU=,2022-06-14T21:53:37+00:00,LBAND,158.99687715887868,503.0008236487616,0.009599364249617916,59400.0,1.1938,37.314,299.218902587891,2.56,545.931,0.28,0.17724609375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjE3OTE=,2019-10-18T15:30:25+00:00,LBAND,203.48344822429956,502.9310610973737,0.013570673437451664,59400.0,3.0679,49.01,509.793548583984,2.52,547.084,0.26,0.2555675287356322
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMzNzI=,2020-12-19T09:49:02+00:00,LBAND,136.5333891588787,503.005096662569,0.022193352047206724,59400.0,3.4023,86.096,257.631561279297,2.18,544.542,0.28,0.19342041015625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMxMzE=,2020-10-24T13:34:03+00:00,LBAND,137.47300485981327,502.98822772771985,0.018925290741037423,59400.0,3.0868,73.256,243.745956420898,2.048,550.399,0.35,0.11749267578125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYwNjg=,2022-12-10T09:04:35+00:00,LBAND,137.47300485981324,502.9689804989281,0.0203976502264342,59400.0,4.1779,78.612,286.627471923828,2.231,547.965,0.5,0.135498046875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYzNjY=,2023-02-07T05:09:27+00:00,LBAND,136.00000000000017,502.99991593171484,0.023166000057689214,59400.0,3.7343,92.171,231.778198242188,1.984,547.149,0.31,0.11126302083333334
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU3NTE=,2022-10-08T13:15:52+00:00,LBAND,137.54528299065439,503.0248330112925,0.014676177060655963,59400.0,1.7312,55.649,271.510101318359,2.323,542.666,0.3,0.16265869140625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzcwMDk=,2024-06-18T21:34:30+00:00,LBAND,159.51783476635532,502.97036308319616,0.022612895294021777,59400.0,6.1693,87.587,323.268280029297,2.359,546.444,0.26,0.16036184210526316
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM3NjY=,2021-03-11T05:34:30+00:00,LBAND,137.54528299065439,502.98036165351255,0.016382021630091503,59400.0,2.202,69.618,229.465087890625,2.233,547.115,0.27,0.18170166015625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ1MzE=,2022-02-19T06:03:32+00:00,LBAND,159.59011289719643,502.9785760582561,0.012944072865608634,59400.0,2.1477,50.379,310.968292236328,2.305,547.347,0.32,0.19783100328947367
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM4NzY=,2021-05-03T23:42:43+00:00,LBAND,137.54528299065439,502.9530803484771,0.017983129947222357,59400.0,2.6008,70.49,251.227310180664,2.365,546.477,0.29,0.15966796875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjIyOTU=,2020-05-13T02:27:03+00:00,LBAND,137.77705749532728,502.97030727982263,0.018449603646297975,59400.0,2.5005,69.415,245.445831298828,2.177,549.19,0.49,0.14129638671875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM2MzU=,2021-02-12T08:05:49+00:00,LBAND,137.47300485981327,502.98079247912824,0.02244526979104789,59400.0,3.651,88.212,228.960662841797,2.253,546.34,0.28,0.14068603515625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM4Mjg=,2021-04-07T01:38:48+00:00,LBAND,137.47300485981327,502.96476949758267,0.018818096432128617,59400.0,3.4827,73.533,274.469268798828,2.566,545.681,0.31,0.15130615234375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM5MzA=,2021-06-03T21:44:14+00:00,LBAND,137.54528299065439,502.96916822158056,0.02016021138390175,59400.0,4.0932,77.114,302.985626220703,2.533,548.016,0.32,0.1602783203125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQyNDY=,2021-12-02T09:47:08+00:00,LBAND,137.40072672897213,502.9421026649157,0.021445266853055325,59400.0,3.2113,85.158,259.713775634766,2.452,542.867,0.32,0.198486328125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ2ODg=,2022-03-21T03:33:25+00:00,LBAND,159.44555663551418,502.96978282651025,0.013580535281107971,59400.0,1.6746,52.601,266.558074951172,2.245,546.397,0.38,0.17588404605263158
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ5NTM=,2022-05-15T22:44:10+00:00,LBAND,137.54528299065439,502.99519507639155,0.013221805430783612,59400.0,1.9544,50.092,330.224639892578,2.488,547.042,0.23,0.1429443359375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU0NDg=,2022-08-11T18:57:10+00:00,LBAND,159.51783476635532,502.9861768506198,0.01166833717494023,59400.0,1.1794,44.63,282.750091552734,2.358,546.863,0.31,0.16277754934210525
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjU2MDM=,2022-09-11T16:04:54+00:00,LBAND,159.51783476635532,503.0302631397783,0.013206756013532868,59400.0,2.167,52.874,313.686614990234,2.586,546.096,0.3,0.14833470394736842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYyNDA=,2023-01-22T07:20:07+00:00,LBAND,158.52098990654224,502.98098466332453,0.018653729820973495,59400.0,3.2707,70.762,297.632476806641,2.252,544.541,0.28,0.12353515625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYyMjc=,2023-01-05T07:25:35+00:00,LBAND,136.00000000000017,503.0001666858293,0.018727677014710793,59400.0,2.0997,73.172,212.371765136719,1.806,539.983,0.6,0.18196614583333334
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY4ODM=,2023-05-15T01:30:37+00:00,LBAND,158.57821906542074,502.99059679125605,0.014531557510209316,59400.0,2.4447,58.157,301.837463378906,2.318,544.864,0.3,0.1591796875
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY3Mjg=,2023-04-12T00:57:46+00:00,LBAND,137.54528299065439,503.0056103668129,0.015666237831084662,59400.0,1.6592,62.066,227.844268798828,2.194,547.99,0.47,0.17730712890625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY3NDE=,2023-04-13T02:00:58+00:00,LBAND,159.51783476635535,503.02253658599204,0.01787023813372412,59400.0,3.4567,67.521,322.581878662109,2.338,547.813,0.23,0.14093338815789475
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjcwNjA=,2020-06-04T23:04:24+00:00,LBAND,137.76211738317775,503.0179613072895,0.017919933054142825,59400.0,1.6681,70.447,179.929000854492,2.024,546.621,1.7,0.193115234375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjcyMjg=,2021-08-29T15:55:28+00:00,LBAND,137.47300485981327,502.99065891761404,0.023096797487336774,59400.0,4.5976,91.625,274.942626953125,2.383,548.211,0.29,0.1988525390625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjczODQ=,2022-11-12T10:52:53+00:00,LBAND,137.54528299065439,502.980575832504,0.016793743319215997,59400.0,1.7024,64.223,217.644927978516,1.766,542.611,0.38,0.13677978515625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzcxNzE=,2024-07-09T20:10:23+00:00,LBAND,158.5211406355142,502.9712915068407,0.015354481171745746,59400.0,2.5396,60.432,248.673477172852,2.703,546.474,0.27,0.19514973958333334
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA1Njg=,2023-06-30T14:29:35+00:00,UHF_NS,479.99993856000015,None,None,None,None,None,3.57766604423523,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA1Njk=,2023-05-20T17:11:05+00:00,UHF_NS,459.99993856000015,None,None,None,None,None,3.1208062171936,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA1NzA=,2023-05-14T17:34:16+00:00,UHF_NS,499.99992832000015,None,None,None,None,None,2.73966550827026,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA1NzE=,2023-05-15T17:30:19+00:00,UHF_NS,499.99996928000013,None,None,None,None,None,3.3079469203949,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA1NzI=,2023-06-15T15:28:35+00:00,UHF_NS,479.99993856000015,None,None,None,None,None,4.0404577255249,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDA1NzM=,2023-05-30T16:31:30+00:00,UHF_NS,479.99993856000015,None,None,None,None,None,4.60117721557617,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mzc3NjA=,2023-07-12T20:05:05+00:00,LBAND,158.9967694953273,503.0066355593853,0.01944834695587271,59400.0,4.3222,74.91,291.893920898438,2.538,545.074,0.27,0.1574978298611111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY1OTI=,2023-03-17T04:13:23+00:00,LBAND,159.5178347663553,502.9949951616503,0.015215146460286941,59400.0,2.0996,58.379,301.558074951172,2.331,546.185,0.28,0.1405736019736842
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mzc3NjI=,2023-09-13T15:55:09+00:00,LBAND,159.51783476635532,502.9788906728359,0.012786416751187475,59400.0,1.6723,49.658,302.324951171875,2.418,544.004,0.32,0.14766652960526316
