ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU0NTE=,2024-04-16T06:44:55+00:00,LBAND,118.4740641495325,35.96769100766961,0.047911532813603164,59400.0,1.0529,175.098,205.628234863281,3.58,-1.27709,1.06,0.23482572115384615
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzEwMjE=,2022-03-21T06:48:51+00:00,LBAND,116.99965248598146,35.95785886476481,0.01982702424433626,59400.0,0.8865,91.15,418.230072021484,3.044,0.00112831,0.37,0.2127403846153846
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzMxOTA=,2023-02-18T08:52:16+00:00,LBAND,119.47680179439267,35.93266743032953,0.017307949134803238,59400.0,0.6484,67.819,452.402923583984,2.834,0.874537,0.35,0.18719951923076922
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM5MTg=,2019-11-26T17:38:57+00:00,LBAND,1602.615453906542,35.95833335244787,0.00632448136573175,59400.0,2.9991,20.811,2930.70288085938,2.184,0.724672,0.22,0.18221495408074856
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk3NjQ=,2021-02-12T11:19:29+00:00,LBAND,310.99955200000016,35.99503974265281,0.013755545233073587,59400.0,0.869,66.085,482.303192138672,2.226,0.272084,0.31,0.29354940878378377
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM4OTU=,2023-06-14T00:36:33+00:00,LBAND,118.9996321495325,35.916400146299196,0.02846818604250622,59400.0,0.9826,119.091,283.565368652344,1.81,1.57039,0.45,0.18892728365384615
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzEzNjE=,2022-05-19T03:54:17+00:00,LBAND,118.99953166355155,35.96816689530339,0.024040676482595627,59400.0,0.8616,89.258,411.387908935547,3.568,1.28353,0.4,0.22137920673076922
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQzODM=,2023-01-22T10:37:02+00:00,LBAND,117.55303955140202,35.97463122119532,0.051528309011837976,59400.0,2.1303,195.564,345.032165527344,3.779,-1.61908,2.17,0.17600661057692307
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkxOTI=,2020-10-24T16:48:10+00:00,LBAND,309.9995214953273,35.99056521090554,0.02077058079266284,59400.0,1.1981,76.209,441.466064453125,1.683,-4.39608,0.41,0.18488703547297297
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg4OTg=,2020-08-29T20:32:28+00:00,LBAND,312.5704876261684,35.936843592025575,0.017523923481662058,59400.0,1.8365,73.219,726.675598144531,2.814,1.42666,0.3,0.19456722861842105
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjk5MTM=,2021-03-11T08:48:26+00:00,LBAND,309.9996100186918,35.98448948307989,0.025376049577435222,59400.0,1.1536,114.293,299.921691894531,1.237,3.20735,0.61,0.15949641047297297
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzE1NjQ=,2022-06-15T01:09:12+00:00,LBAND,119.47680179439267,35.950384327380526,0.023133709742063732,59400.0,0.7132,93.069,298.830078125,2.05,2.6117,0.56,0.20402644230769232
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzExNjU=,2022-04-17T04:58:46+00:00,LBAND,117.47723364485998,35.93505814639658,0.02731307916958069,59400.0,0.9946,112.945,298.319976806641,2.32,-4.50703,0.68,0.22430889423076922
