ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzcwOTc=,2024-06-20T02:14:44+00:00,LBAND,254.55229846728992,4.331898026377656,0.001214802465649575,59000.0,1.1,3.43,146.468383789062,0.954,2.37675,0.37,0.12547253024193547
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzM5MA==,2022-04-23T07:41:02+00:00,LBAND,255.49937405607483,4.3326267745973235,0.0004411556885743556,59000.0,0.582,1.859,187.598541259766,1.294,-0.0757683,0.17,0.14273563508064516
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjkxMw==,2021-01-03T12:46:11+00:00,LBAND,255.5777602990655,4.333085875373513,0.0006142520674147862,59000.0,1.104,2.582,170.221710205078,1.272,-0.436181,0.18,0.1324974798387097
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjg5Mg==,2020-12-26T17:05:51+00:00,LBAND,255.5777602990655,4.333581391734816,0.00034488959927346275,59000.0,0.3469,1.547,167.648056030273,1.241,-2.00526,0.26,0.11734501008064516
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMxNw==,2019-11-23T19:42:39+00:00,LBAND,369.4901975327103,4.33255366526607,0.0014782091853024575,59000.0,1.3553,4.996,101.649345397949,0.687,11.0552,0.68,0.06655266116941529
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjUxMw==,2020-05-25T02:44:30+00:00,LBAND,367.84323947663563,4.333198092036211,0.0004979438445009157,59000.0,0.5516,2.279,144.962585449219,0.934,1.71984,0.18,0.1677517361111111
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjMzNA==,2019-12-15T17:15:33+00:00,LBAND,370.50958474766355,4.333028578089672,0.0005345320239801419,59000.0,1.0683,2.087,217.863708496094,1.433,1.06966,0.14,0.10972222222222222
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM2Mg==,2020-01-23T15:47:34+00:00,LBAND,370.50958474766355,4.332777617464129,0.00030364858184612906,59000.0,0.566,1.153,283.852844238281,1.803,0.695937,0.12,0.08302098950524738
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjYxNQ==,2020-07-17T04:04:44+00:00,LBAND,255.8913052710281,4.333153528826274,0.0007613328275863217,59000.0,1.186,2.94,161.003051757812,1.267,0.467522,0.24,0.11781754032258064
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjY4OQ==,2020-08-26T22:27:47+00:00,LBAND,254.48035289719633,4.332384180937888,0.0012982607916274707,59000.0,0.7886,3.107,128.779174804688,1.029,3.09309,0.34,0.1012789818548387
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQzMw==,2020-04-09T07:33:30+00:00,LBAND,370.5095416822431,4.333376351399651,0.0006453387813916605,59000.0,0.7842,2.613,147.146408081055,0.875,-3.23883,0.37,0.09780815972222222
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM5Mg==,2020-02-28T11:44:28+00:00,LBAND,369.5689067663552,4.332774696980817,0.0003030490656246383,59000.0,0.6865,1.312,288.541717529297,1.834,0.467615,0.09,0.1896701388888889
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ2MQ==,2020-04-26T10:59:09+00:00,LBAND,370.90147289719636,4.3332206127105,0.0005239410832553544,59000.0,0.7901,1.807,222.419311523438,1.359,0.903829,0.16,0.09134114583333333
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjQ4Mw==,2020-05-11T08:53:47+00:00,LBAND,368.8634305794393,4.332971343263764,0.0002947742023832392,59000.0,0.9616,1.049,413.164947509766,2.559,1.47928,0.08,0.14546440972222222
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM3Ng==,2020-02-17T15:23:32+00:00,LBAND,390.50037353271034,4.335488913123803,0.0009077628808313421,59000.0,0.55,3.273,93.2951431274414,0.706,-0.729449,0.46,0.11008707682291667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjM0OQ==,2020-01-05T12:49:59+00:00,LBAND,370.5872747663551,4.332698893702969,0.0003248639318931451,59000.0,1.227,1.068,549.982116699219,3.431,0.806356,0.07,0.12097076461769116
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgxOA==,2020-11-03T17:53:36+00:00,LBAND,254.558739140187,4.33273893343828,0.0005071902116363291,59000.0,1.6569,2.154,266.50146484375,2.002,1.09886,0.1,0.0931640625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mjc2OQ==,2020-10-10T21:17:43+00:00,LBAND,255.49937405607483,4.332848249119095,0.0004865057470877872,59000.0,1.3415,2.031,272.165649414062,1.906,0.770839,0.11,0.11967615927419355
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MjgyMw==,2020-11-10T18:19:13+00:00,LBAND,254.558739140187,4.333559587728874,0.0006037908283849891,59000.0,1.6064,2.434,231.657241821289,1.824,1.27818,0.14,0.1236328125
