ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzNzg=,2023-05-13T14:29:52+00:00,UHF_NS,496.07141376000015,None,None,None,None,None,4.12338304519653,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzNzk=,2023-05-31T13:19:05+00:00,UHF_NS,479.99993856000015,None,None,None,None,None,2.95731353759766,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzODA=,2023-06-07T12:51:34+00:00,UHF_NS,497.06482688000017,None,None,None,None,None,5.48634815216064,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzODE=,2023-05-01T15:17:10+00:00,UHF_NS,479.99996928000013,None,None,None,None,None,2.94103717803955,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzODI=,2023-06-01T13:15:17+00:00,UHF_NS,479.99995904000014,None,None,None,None,None,3.68268728256226,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzODM=,2023-06-20T12:00:28+00:00,UHF_NS,479.99995904000014,None,None,None,None,None,3.02376294136047,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzODQ=,2023-05-18T14:10:21+00:00,UHF_NS,495.05360896000013,None,None,None,None,None,3.60680317878723,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzODU=,2023-06-13T12:28:08+00:00,UHF_NS,479.9999590400002,None,None,None,None,None,4.19429588317871,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDEzODY=,2023-05-19T14:06:17+00:00,UHF_NS,499.99994880000014,None,None,None,None,None,3.691486120224,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjM3NjA=,2022-01-31T21:09:54+00:00,UHF_NS,499.0781440000001,None,None,None,None,None,5.38318634033203,None,None,None,None
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NjM3NjE=,2023-03-13T18:29:41+00:00,UHF_NS,498.9999820800001,None,None,None,None,None,5.53551340103149,None,None,None,None
