ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%)
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTQzNDU=,2022-03-21T06:05:19+00:00,LBAND,119.47801121495307,3.2157451549877663,0.0016180045420499355,59400.0,1.5001,6.283,4961.10302734375,57.16,-7.64511,0.02,0.16224888392857142
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTQ1MjE=,2022-08-05T18:43:44+00:00,LBAND,89.53064074766341,3.2156096379796537,0.0026492979939554194,59400.0,0.5982,7.952,929.280944824219,16.171,-7.305,0.02,0.1548828125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTQ4NTc=,2023-04-12T01:35:12+00:00,LBAND,89.53064074766343,3.2176886206774205,0.0036311162847612434,59400.0,1.8338,13.933,1013.09539794922,11.969,-7.37297,0.03,0.12412109375
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUwNDU=,2022-04-17T04:15:19+00:00,LBAND,119.47801121495309,3.2124320190791713,0.002335164451266314,59400.0,3.3135,9.04,3487.431640625,34.642,-6.93852,0.02,0.15862165178571427
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU1MzY=,2024-04-17T04:54:22+00:00,LBAND,119.54900934579452,3.216044867256285,0.0018711085323778348,59400.0,2.1146,6.249,11418.2177734375,119.271,-7.46218,0.02,0.15708705357142858
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTQ1NzE=,2022-09-11T18:38:18+00:00,LBAND,119.55617495327084,3.211566879686116,0.0019086718061194197,59400.0,2.3701,5.691,8023.9150390625,86.049,-7.23121,0.02,0.12346540178571429
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTM2ODI=,2020-05-13T04:32:43+00:00,LBAND,89.92264373831763,3.213175939540934,0.0014885424975143273,59400.0,1.5339,5.341,7855.765625,105.591,-6.86332,0.02,0.1408203125
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTM5ODE=,2020-11-20T15:37:04+00:00,LBAND,89.53064074766341,3.2139774765458435,0.0019914231577782917,59400.0,2.4733,6.734,4271.7919921875,57.294,-8.22116,0.02,0.09697265625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTM4MTE=,2020-08-03T21:52:16+00:00,UHF,89.31239152941187,3.197530833057221,0.0014731342023084455,59400.0,2.3058,9.073,5395.0673828125,145.449,1.73388,0.02,0.09619140625
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTM3Mjc=,2020-06-05T01:09:46+00:00,LBAND,89.92264373831763,3.208963579540978,0.0021506352421504183,59400.0,1.7231,6.73,10647.7216796875,145.217,-6.83114,0.02,0.13427734375
