F0,F1,EFAC,EQUAD,RedAmp,RedSlope,sigma_RN
5.281546427572757,-1.4619896031828686e-13,0.09481680635934664,-5.043592521356008,-9.666413367922244,9.904809707452307,-7.358839252556228
5.281546427891305,-1.4621631173717693e-13,0.13957438917868448,-8.972002813870278,-9.639845752942348,6.85834465485997,-8.121726340111524
5.281546427800852,-1.462123937043956e-13,-0.07090509088523644,-4.34466571663602,-9.66143338038907,5.56250530732743,-8.47911511708044
5.281546427457175,-1.4618969409249542e-13,0.0033906982417042375,-5.080965581416207,-9.927326905669977,4.384790908963316,-9.05019913494251
5.281546427632584,-1.4620442208998934e-13,0.09895576591520361,-4.709862458374215,-9.643602779546407,8.415130838375315,-7.722060989566633
5.281546427634406,-1.4620465351013266e-13,0.04066687343334041,-5.495369515124672,-9.948528631233142,8.8924231194161,-7.903302298924295
5.281546427838316,-1.4621633711446327e-13,0.005760458334440832,-7.717963257240951,-9.863876626252274,6.262142353602594,-8.500255854392048
5.281546427493011,-1.4619382168643777e-13,0.07758567622719958,-8.042122873776753,-9.667754388472508,8.56680703841352,-7.706907539246792
5.2815464277139865,-1.462046428133513e-13,-0.03528112497047342,-7.237174391523588,-9.690297101074862,6.421033043458113,-8.285501721881207
5.28154642740347,-1.4619062744931674e-13,-0.04025574089953121,-5.886953104081243,-9.85973334793208,5.659961072682731,-8.652160597563622
5.281546427431581,-1.4618762550126842e-13,0.042174526455748707,-4.588014234847104,-9.792652659482314,5.210600007287276,-8.701526413534053
5.28154642755428,-1.461959422590564e-13,0.010694360623470622,-9.864702688045616,-9.834499800290832,8.04710681638419,-8.008327000202991
5.281546427592937,-1.4620234320755818e-13,0.1176477403308338,-5.450104449412298,-9.681795588625668,7.598548788044792,-7.9718611955831085
5.281546427831637,-1.4621001244149598e-13,0.10643930024873827,-8.632851155339054,-9.794097598273018,5.851981718743341,-8.536765011701155
5.2815464275182755,-1.4619456636701026e-13,-0.11473405802042058,-4.774969923606978,-9.717220984956326,4.040364092081928,-8.929347272808936
5.2815464275394115,-1.4619803054193072e-13,0.15744517282265047,-8.564937745696586,-9.905806091930513,4.951645963010022,-8.88178466565554
